Rank     Team                            W-L-T    Schedule Factor
1338        Western Oregon                  3-2-0    -8.9183
1339        Central IA                      4-1-0    -8.9192
1340        Union NY                        0-1-0    -8.9384
1341        Georgetown KY                   3-3-0    -9.0056
1342        OK Panhandle St                 2-2-0    -9.0136
1343        Benedict                        1-3-0    -9.0739
1344        Jamestown                       0-1-0    -9.1931
1345        Arkansas Tech                   3-2-0    -9.2528
1346        Emory & Henry                   2-3-0    -9.2774
1347        St Xavier                       3-3-0    -9.2855
1348        American Int'l                  5-1-0    -9.2949
1349        New Haven                       4-1-0    -9.3077
1350        Robert Morris IL                5-1-0    -9.32
1351        Johns Hopkins                   5-0-0    -9.3506
1352        Susquehanna                     0-5-0    -9.3881
1353        Wesley                          7-0-0    -9.4553
1354        Ursinus                         4-1-0    -9.4708
1355        Pacific Lutheran                4-1-0    -9.4745
1356        WV Wesleyan                     1-3-0    -9.5069
1357        Knox                            0-2-0    -9.554
1358        West Alabama                    7-0-0    -9.5589
1359        Marian IN                       3-2-0    -9.5602
1360        Berry                           0-4-0    -9.578
1361        Kentucky Wesleyan               0-1-0    -9.6341
1362        Morrisville St                  2-3-0    -9.6349
1363        LaGrange                        2-3-0    -9.7078
1364        Langston                        3-2-0    -9.7373
1365        Beloit                          0-5-0    -9.7738
1366        Plymouth St                     0-1-0    -9.7868
1367        Virginia St                     5-0-0    -9.7887
1368        Bowie St                        2-3-0    -9.8716
1369        Coe                             4-0-0    -9.9193
1370        Austin                          1-3-0    -9.9262
1371        Kentucky Wesleyan               0-5-0    -9.9545
1372        Frostburg St                    1-3-0    -9.9577
1373        Hendrix                         0-1-0    -9.9615
1374        Indiana PA                      4-1-0    -9.9747
1375        Bethany WV                      2-3-0    -10.0997
1376        Alma                            0-1-0    -10.109
1377        Central St OH                   1-3-0    -10.1164
1378        Sioux Falls                     3-2-0    -10.1504
1379        Dordt                           1-3-0    -10.1889
1380        Elmhurst                        0-3-0    -10.2528
1381        Carthage                        0-3-0    -10.3133
1382        Reinhardt                       2-3-0    -10.3762
1383        Mississippi College             0-1-0    -10.3793
1384        Warner U.                       0-1-0    -10.5161
1385        Concordia AL                    0-1-0    -10.5161
1386        Jamestown                       2-3-0    -10.5238
1387        Carnegie Mellon                 0-1-0    -10.5284
1388        WV Wesleyan                     4-1-0    -10.5769
1389        Oklahoma Baptist                0-2-0    -10.6208
1390        Baker                           7-1-0    -10.6471
1391        Houston Baptist                 2-2-0    -10.6604
1392        Capital                         1-3-0    -10.7098
1393        Notre Dame OH                   2-4-0    -10.7129
1394        Puget Sound                     0-4-0    -10.7299
1395        St Olaf                         1-3-0    -10.7546
1396        Tabor                           5-2-0    -10.7574
1397        American Int'l                  4-1-0    -10.775
1398        Luther                          2-3-0    -10.782
1399        St Joseph's IN                  5-2-0    -10.831
1400        UW-Stevens Point                3-1-0    -10.8435
1401        Lindsey Wilson                  4-1-0    -10.8779
1402        WPI                             0-2-0    -10.9012
1403        Kean                            0-2-0    -10.9053
1404        Buffalo St                      3-1-0    -10.9492
1405        Angelo St                       1-1-0    -11.0817
1406        St Vincent                      0-2-0    -11.0889
1407        Bluefield                       0-3-0    -11.1698
1408        Kentucky St                     0-1-0    -11.1807
1409        North Central                   7-0-0    -11.1876
1410        Millikin                        0-5-0    -11.1943
1411        Bridgewater VA                  2-2-0    -11.209
1412        Marietta                        1-2-0    -11.2153
1413        Rocky Mountain                  4-2-0    -11.2689
1414        FDU-Florham                     0-1-0    -11.3074
1415        St Mary KS                      2-3-0    -11.3562
1416        Luther                          0-5-0    -11.3573
1417        Averett                         0-2-0    -11.3609
1418        Florida Tech                    4-1-0    -11.3666
1419        Taylor                          4-2-0    -11.3793
1420        South Dakota Tech               3-1-0    -11.432
1421        Harding                         4-1-0    -11.4987
1422        Bethany WV                      2-2-0    -11.5274
1423        Simpson                         3-2-0    -11.5701
1424        North Park                      1-3-0    -11.6053
1425        Montclair St                    1-3-0    -11.6066
1426        Alderson-Broaddus               2-3-0    -11.6605
1427        Quincy                          1-3-0    -11.6775
1428        Minn St-Mankato                 5-1-0    -11.6791
1429        Wheaton                         4-1-0    -11.7121
1430        Kentucky Wesleyan               0-2-0    -11.7137
1431        Graceland                       0-2-0    -11.7272
1432        Midland U.                      1-3-0    -11.8557
1433        Colorado Mines                  5-1-0    -11.928
1434        Centre                          5-0-0    -11.9622
1435        Warner U.                       0-5-0    -11.9958
1436        St Anselm                       1-4-0    -12.0027
1437        St Augustine's                  0-1-0    -12.0047
1438        Fort Lewis                      1-3-0    -12.0193
1439        Marist                          4-1-0    -12.0381
1440        Alabama St                      3-2-0    -12.0399
1441        Seton Hill                      1-3-0    -12.0476
1442        Bowie St                        0-1-0    -12.0649
1443        Pomona-Pitzer                   1-2-0    -12.0859
1444        Dubuque                         3-2-0    -12.0924
1445        Central Methodist               2-4-0    -12.0977
1446        Kean                            0-3-0    -12.1545
1447        UW-Whitewater                   9-0-0    -12.1614
1448        Kalamazoo                       3-2-0    -12.1618
1449        Alma                            1-3-0    -12.1762
1450        Southern Conn St                1-4-0    -12.1874
1451        Kentucky St                     3-1-0    -12.2432
1452        Bridgewater St MA               0-1-0    -12.2705
1453        Simpson                         4-1-0    -12.2835
1454        Albion                          3-0-0    -12.3276
1455        Indianapolis                    4-1-0    -12.3504
1456        Elmhurst                        3-1-0    -12.3799
1457        Augustana SD                    0-4-0    -12.4729
1458        Mississippi College             2-3-0    -12.4995
1459        Berry                           0-2-0    -12.5949
1460        Husson                          1-2-0    -12.6114
1461        Grove City                      0-1-0    -12.6197
1462        Washington U.                   2-2-0    -12.6299
1463        Point U.                        1-2-0    -12.6437
1464        Warner U.                       0-1-0    -12.659
1465        FDU-Florham                     1-4-0    -12.6678
1466        Redlands                        4-1-0    -12.7007
1467        Nichols                         0-2-0    -12.7473
1468        Mercer                          2-1-0    -12.7923
1469        East Central OK                 3-2-0    -12.8013
1470        Mississippi Valley St           1-4-0    -12.8115
1471        Ouachita Baptist                4-1-0    -12.837
1472        Union NY                        1-3-0    -12.8648
1473        Concordia NE                    3-1-0    -12.9199
1474        Case Western Reserve            3-0-0    -12.938
1475        William Jewell                  0-3-0    -12.9683
1476        Pacific OR                      3-2-0    -13.0813
1477        Alderson-Broaddus               2-4-0    -13.0841
1478        Olivet Nazarene                 1-3-0    -13.0852
1479        Macalester                      0-1-0    -13.0867
1480        Rochester                       3-1-0    -13.087
1481        St Ambrose                      5-0-0    -13.1006
1482        Brevard                         2-2-0    -13.1181
1483        West Virginia St                0-3-0    -13.1499
1484        Rhodes                          5-0-0    -13.1703
1485        West Liberty                    1-2-0    -13.1709
1486        West Virginia St                0-3-0    -13.1709
1487        Pace                            0-5-0    -13.1713
1488        Dixie St                        2-2-0    -13.3214
1489        Castleton St                    0-2-0    -13.3877
1490        Simon Fraser                    1-3-0    -13.4205
1491        Albright                        5-1-0    -13.4239
1492        Mars Hill                       0-1-0    -13.4696
1493        Montana-Western                 0-1-0    -13.5025
1494        Mary                            3-1-0    -13.5128
1495        Capital                         0-1-0    -13.5158
1496        Heidelberg                      0-1-0    -13.5158
1497        Muskingum                       0-1-0    -13.5158
1498        Carnegie Mellon                 0-1-0    -13.5215
1499        Averett                         0-3-0    -13.5237
1500        Bethel TN                       0-4-0    -13.6277
1501        Monmouth IL                     4-2-0    -13.6686
1502        Dickinson                       0-2-0    -13.6978
1503        Southern Nazarene               0-4-0    -13.6997
1504        Lincoln PA                      0-1-0    -13.7242
1505        Juniata                         4-2-0    -13.763
1506        Rowan                           1-1-0    -13.7838
1507        WV Wesleyan                     0-1-0    -13.8004
1508        Montclair St                    3-1-0    -13.8069
1509        Cheyney                         0-4-0    -13.8152
1510        Franklin & Marshall             0-1-0    -13.8886
1511        Kean                            1-2-0    -13.9158
1512        St Joseph's IN                  2-1-0    -13.9455
1513        St Vincent                      0-3-0    -13.9623
1514        Texas Lutheran                  3-0-0    -13.9696
1515        Catholic                        3-2-0    -13.9776
1516        South Dakota Tech               2-2-0    -14.0046
1517        Trinity Int'l                   4-1-0    -14.018
1518        Johnson C. Smith                4-2-0    -14.0262
1519        Bowie St                        3-1-0    -14.0349
1520        Eastern Oregon                  3-3-0    -14.0421
1521        Arkansas Tech                   0-1-0    -14.0642
1522        Union KY                        2-3-0    -14.1
1523        Wartburg                        5-2-0    -14.2338
1524        McDaniel                        0-1-0    -14.2376
1525        Azusa Pacific                   4-0-0    -14.244
1526        Western Oregon                  4-1-0    -14.3079
1527        McKendree                       3-1-0    -14.3195
1528        Carroll MT                      8-0-0    -14.3264
1529        Davidson                        0-4-0    -14.3567
1530        Dixie St                        2-4-0    -14.396
1531        Alfred St                       0-2-0    -14.4384
1532        Mary Hardin-Baylor              9-1-0    -14.4769
1533        Moravian                        0-2-0    -14.4959
1534        Briar Cliff                     2-3-0    -14.5454
1535        Nebraska Wesleyan               1-2-0    -14.5466
1536        Central IA                      2-3-0    -14.5596
1537        Southern Conn St                0-1-0    -14.5884
1538        Howard Payne                    1-3-0    -14.5966
1539        Bethany KS                      0-5-0    -14.6127
1540        Cumberland TN                   3-2-0    -14.6786
1541        Abilene Christian               4-0-0    -14.7137
1542        Catholic                        3-2-0    -14.72
1543        Tuskegee                        3-1-0    -14.758
1544        Gettysburg                      2-3-0    -14.7689
1545        Maranatha Baptist               0-1-0    -14.7737
1546        Concord                         4-1-0    -14.7834
1547        Assumption                      5-1-0    -15.0483
1548        Missouri Valley                 5-1-0    -15.0742
1549        Concordia IL                    0-3-0    -15.1035
1550        Washington U.                   1-1-0    -15.205
1551        Virginia U-Lynchburg            1-2-0    -15.2571
1552        Christopher Newport             4-1-0    -15.2721
1553        Hobart                          5-0-0    -15.2815
1554        Ursinus                         3-1-0    -15.2872
1555        New Jersey                      1-1-0    -15.3034
1556        Cornell IA                      0-1-0    -15.3254
1557        Heidelberg                      4-0-0    -15.3865
1558        Otterbein                       4-1-0    -15.4105
1559        Norwich                         0-1-0    -15.4145
1560        Hartwick                        4-1-0    -15.4568
1561        Simon Fraser                    2-3-0    -15.459
1562        Susquehanna                     1-3-0    -15.4736
1563        Menlo                           2-1-0    -15.5692
1564        Alfred                          2-1-0    -15.6345
1565        Misericordia                    0-6-0    -15.661
1566        Morehouse                       1-2-0    -15.722
1567        Concordia-St Paul               0-1-0    -15.7822
1568        Upper Iowa                      0-1-0    -15.7822
1569        Concordia WI                    4-1-0    -15.8188
1570        William Jewell                  3-2-0    -15.8226
1571        Notre Dame OH                   3-2-0    -15.826
1572        Millsaps                        4-1-0    -15.9267
1573        Centre                          2-3-0    -15.9338
1574        Fort Valley St                  2-2-0    -15.9741
1575        Merrimack                       4-1-0    -16.0235
1576        William Paterson                2-3-0    -16.035
1577        Cal Lutheran                    2-3-0    -16.0362
1578        Case Western Reserve            0-2-0    -16.047
1579        Lindenwood                      0-1-0    -16.0764
1580        Augustana SD                    0-1-0    -16.0994
1581        Maine Maritime                  0-1-0    -16.1337
1582        Washington and Lee              0-1-0    -16.1533
1583        New Jersey                      1-2-0    -16.1563
1584        Hope                            3-2-0    -16.1572
1585        Sewanee                         2-3-0    -16.163
1586        Bridgewater St MA               3-2-0    -16.2789
1587        Jacksonville FL                 4-1-0    -16.2805
1588        NW Oklahoma St                  1-3-0    -16.3357
1589        Huntingdon AL                   4-1-0    -16.4091
1590        Thomas More                     4-0-0    -16.4319
1591        Montana-Western                 2-2-0    -16.4347
1592        Augustana IL                    2-3-0    -16.4466
1593        Carroll MT                      4-2-0    -16.4821
1594        Lincoln PA                      1-3-0    -16.4909
1595        Lewis & Clark                   1-4-0    -16.532
1596        Southern Oregon                 3-2-0    -16.5426
1597        Pacific Lutheran                4-0-0    -16.5627
1598        Wilmington                      0-4-0    -16.6039
1599        Austin                          0-1-0    -16.6145
1600        LIU Post                        2-3-0    -16.7966
1601        Mercer                          8-0-0    -16.8261
1602        Ithaca                          5-1-0    -16.8396
1603        Azusa Pacific                   6-1-0    -16.852
1604        Incarnate Word                  0-1-0    -16.9802
1605        Ottawa                          3-3-0    -16.9849
1606        Southwestern KS                 0-1-0    -17.0246
1607        Ferrum                          0-5-0    -17.026
1608        Bentley                         1-2-0    -17.065
1609        Montana St-Northern             2-3-0    -17.085
1610        St Francis IL                   5-1-0    -17.0857
1611        Virginia U-Lynchburg            1-3-0    -17.13
1612        Edinboro                        1-0-0    -17.1305
1613        LIU Post                        3-2-0    -17.179
1614        Carthage                        1-3-0    -17.2908
1615        Avila                           0-3-0    -17.3655
1616        Edward Waters                   0-3-0    -17.4304
1617        Randolph-Macon                  4-1-0    -17.5366
1618        Springfield                     4-1-0    -17.5438
1619        Delaware Valley                 3-3-0    -17.5931
1620        Valley City St                  1-2-0    -17.5979
1621        Salisbury                       4-2-0    -17.6948
1622        Wilkes                          0-2-0    -17.7075
1623        Coe                             3-2-0    -17.724
1624        Truman St                       3-2-0    -17.7358
1625        Northwestern IA                 4-2-0    -17.7673
1626        Wash & Jeff                     4-0-0    -17.773
1627        Rochester                       2-3-0    -17.7819
1628        Montclair St                    0-2-0    -17.8161
1629        Waynesburg                      3-3-0    -17.8878
1630        Wilmington                      0-3-0    -17.9006
1631        Humboldt St                     0-4-0    -17.9049
1632        Colorado Mesa                   2-1-0    -17.9308
1633        Bluffton                        3-2-0    -17.9498
1634        Culver-Stockton                 0-5-0    -17.9677
1635        Ave Maria                       3-0-0    -17.9869
1636        UMass-Dartmouth                 3-2-0    -18.041
1637        Maryville                       4-3-0    -18.0777
1638        Widener                         2-3-0    -18.1386
1639        Brockport St                    3-1-0    -18.1549
1640        North Carolina Wesleyan         1-2-0    -18.1633
1641        Southwestern TX                 0-2-0    -18.1796
1642        Faulkner                        5-2-0    -18.2119
1643        Stetson                         2-3-0    -18.2186
1644        Kentucky St                     2-2-0    -18.2356
1645        Lindsey Wilson                  4-2-0    -18.2515
1646        Worcester St                    2-2-0    -18.2528
1647        Cornell IA                      4-1-0    -18.2625
1648        Carroll WI                      4-1-0    -18.3637
1649        Macalester                      1-1-0    -18.3666
1650        Framingham St                   5-2-0    -18.3858
1651        Eastern Oregon                  3-1-0    -18.401
1652        Hanover                         0-1-0    -18.4249
1653        Hiram                           0-1-0    -18.4249
1654        St Norbert                      5-0-0    -18.4743
1655        Minnesota-Crookston             0-2-0    -18.481
1656        Springfield                     0-1-0    -18.483
1657        Montana St-Northern             2-2-0    -18.5243
1658        Brockport St                    5-2-0    -18.5718
1659        Lycoming                        2-1-0    -18.6173
1660        Pomona-Pitzer                   0-2-0    -18.679
1661        Elmhurst                        1-2-0    -18.6955
1662        Millsaps                        5-0-0    -18.6995
1663        Morningside                     6-0-0    -18.7123
1664        WPI                             0-3-0    -18.8241
1665        Southern Arkansas               2-3-0    -18.8285
1666        East Texas Baptist              0-4-0    -18.856
1667        Cortland St                     4-1-0    -18.893
1668        Minot St                        1-4-0    -18.9238
1669        Methodist                       4-1-0    -18.9646
1670        Southwestern TX                 0-3-0    -18.9826
1671        King's PA                       3-2-0    -19.0277
1672        WPI                             3-2-0    -19.0847
1673        Heidelberg                      4-1-0    -19.1713
1674        Minn St-Moorhead                2-4-0    -19.1956
1675        Stonehill                       4-1-0    -19.1982
1676        Augustana IL                    3-2-0    -19.2704
1677        Bemidji St                      2-2-0    -19.3633
1678        Sterling                        4-0-0    -19.3855
1679        Apprentice                      0-3-0    -19.4582
1680        Winston-Salem St                0-1-0    -19.4615
1681        La Verne                        0-1-0    -19.4866
1682        Gallaudet                       5-0-0    -19.4967
1683        Benedictine KS                  5-1-0    -19.5079
1684        Siena Heights                   4-0-0    -19.5167
1685        San Diego                       3-2-0    -19.5243
1686        Winona St                       4-1-0    -19.5328
1687        Pikeville                       3-3-0    -19.5567
1688        West Liberty                    1-1-0    -19.5834
1689        Minnesota-Crookston             2-2-0    -19.6029
1690        Whitworth                       2-4-0    -19.6124
1691        William Paterson                0-2-0    -19.6755
1692        Benedict                        3-1-0    -19.6987
1693        Pacific OR                      4-1-0    -19.7007
1694        Lycoming                        5-0-0    -19.7206
1695        St John Fisher                  5-3-0    -19.7235
1696        Trine                           2-1-0    -19.7568
1697        Geneva                          0-4-0    -19.7774
1698        Baker                           4-1-0    -19.8088
1699        Martin Luther                   0-1-0    -19.8293
1700        Westminster MO                  0-1-0    -19.8293
1701        Illinois College                4-0-0    -19.8713
1702        Southern Oregon                 3-3-0    -19.8727
1703        Shepherd                        5-0-0    -19.891
1704        Virginia St                     4-1-0    -19.9792
1705        Bethany KS                      0-1-0    -19.9849
1706        Southwestern KS                 0-1-0    -19.9849
1707        Clark Atlanta                   1-1-0    -20.0009
1708        MidAmerica Nazarene             2-3-0    -20.0298
1709        Hampden-Sydney                  0-1-0    -20.0408
1710        Central Washington              3-3-0    -20.0473
1711        Glenville St                    2-3-0    -20.1063
1712        FDU-Florham                     0-4-0    -20.1439
1713        Livingstone                     3-3-0    -20.159
1714        North Carolina Wesleyan         1-4-0    -20.1613
1715        Aurora                          0-5-0    -20.2311
1716        Charleston WV                   3-0-0    -20.2669
1717        Rocky Mountain                  5-1-0    -20.285
1718        Virginia-Wise                   0-3-0    -20.3298
1719        Carleton                        3-1-0    -20.339
1720        Rockford                        0-5-0    -20.4074
1721        Lawrence                        0-4-0    -20.4907
1722        Peru St                         4-1-0    -20.5462
1723        Apprentice                      0-1-0    -20.5613
1724        Misericordia                    1-2-0    -20.6117
1725        Howard Payne                    3-2-0    -20.6228
1726        Alcorn St                       5-1-0    -20.643
1727        Puget Sound                     1-3-0    -20.6443
1728        Bluefield                       0-5-0    -20.6713
1729        St Scholastica                  4-1-0    -20.6993
1730        Lebanon Valley                  3-3-0    -20.7127
1731        Bridgewater VA                  2-3-0    -20.7955
1732        Arkansas-Monticello             5-1-0    -20.7961
1733        Chapman                         4-1-0    -20.7964
1734        Minnesota-Morris                0-1-0    -20.8164
1735        Lawrence                        1-2-0    -20.8673
1736        La Verne                        1-2-0    -20.956
1737        Husson                          0-2-0    -20.9767
1738        Trinity TX                      2-1-0    -20.9974
1739        Southwestern TX                 0-3-0    -21.0098
1740        Lakeland                        0-1-0    -21.1893
1741        Bemidji St                      0-2-0    -21.2232
1742        McDaniel                        1-2-0    -21.2271
1743        Sul Ross St                     1-3-0    -21.2394
1744        Benedictine IL                  3-2-0    -21.328
1745        Birmingham-Southern             3-2-0    -21.4292
1746        Knox                            1-4-0    -21.4975
1747        Dakota Wesleyan                 5-2-0    -21.5022
1748        Widener                         4-1-0    -21.5663
1749        Washington U.                   5-0-0    -21.6006
1750        Northwestern IA                 0-1-0    -21.6118
1751        Belhaven                        2-3-0    -21.6284
1752        Southwestern KS                 1-3-0    -21.6427
1753        Geneva                          5-0-0    -21.6738
1754        SW Assem of God                 2-3-0    -21.7957
1755        North Park                      2-2-0    -21.8387
1756        Northern St SD                  2-3-0    -21.8627
1757        Concordia NE                    0-1-0    -21.8775
1758        Trinity Bible                   0-2-0    -21.9912
1759        King's PA                       3-2-0    -21.9956
1760        John Carroll                    5-1-0    -21.9974
1761        Friends                         3-3-0    -22.0257
1762        Ohio Northern                   3-0-0    -22.0312
1763        East Texas Baptist              3-3-0    -22.0409
1764        Kentucky Christian              2-1-0    -22.0588
1765        Merchant Marine                 1-1-0    -22.072
1766        Norwich                         3-2-0    -22.0947
1767        Lindenwood-Belleville           3-2-0    -22.1549
1768        Wilkes                          2-1-0    -22.1686
1769        Dickinson St                    0-3-0    -22.1835
1770        Whittier                        0-5-0    -22.2884
1771        Point U.                        2-3-0    -22.2894
1772        Evangel                         2-4-0    -22.3612
1773        Wash & Jeff                     4-3-0    -22.3922
1774        Kenyon                          0-2-0    -22.4372
1775        Coast Guard                     0-4-0    -22.4673
1776        Lake Forest                     5-0-0    -22.4735
1777        Mount Ida                       0-2-0    -22.4848
1778        Doane                           3-1-0    -22.5857
1779        Morrisville St                  1-4-0    -22.5907
1780        Whitworth                       2-2-0    -22.6111
1781        Quincy                          1-1-0    -22.6135
1782        Dickinson                       2-1-0    -22.6161
1783        LaGrange                        3-2-0    -22.6246
1784        Macalester                      2-2-0    -22.6251
1785        Hartwick                        2-2-0    -22.6567
1786        Gallaudet                       3-0-0    -22.7285
1787        Guilford                        3-2-0    -22.7547
1788        DePauw                          0-1-0    -22.7737
1789        St Cloud St                     6-0-0    -22.8288
1790        Kansas Wesleyan                 3-3-0    -22.8469
1791        Salve Regina                    4-1-0    -22.8691
1792        Virginia Union                  2-0-0    -22.8837
1793        Southern Virginia               0-1-0    -22.9049
1794        Westfield St                    0-1-0    -22.9738
1795        Franklin                        5-1-0    -22.9903
1796        Castleton St                    0-3-0    -23.0153
1797        Ripon                           4-1-0    -23.0726
1798        Albion                          5-0-0    -23.1076
1799        OK Panhandle St                 2-3-0    -23.1378
1800        Kalamazoo                       3-2-0    -23.2216
1801        Louisiana College               5-0-0    -23.2505
1802        St Lawrence                     2-2-0    -23.266
1803        Haskell                         0-3-0    -23.2787
1804        Concordia AL                    0-1-0    -23.3894
1805        Carnegie Mellon                 1-4-0    -23.5189
1806        Bethel KS                       0-5-0    -23.5751
1807        Wittenberg                      4-2-0    -23.5789
1808        Wayne St NE                     2-2-0    -23.7009
1809        Adrian                          2-2-0    -23.7236
1810        Anna Maria                      1-2-0    -23.7731
1811        Chicago                         2-1-0    -23.7772
1812        Adrian                          4-1-0    -23.8638
1813        Lake Forest                     3-1-0    -23.8924
1814        Midland U.                      3-0-0    -23.8978
1815        Clark Atlanta                   1-0-0    -23.9902
1816        Merchant Marine                 2-1-0    -23.9952
1817        Pomona-Pitzer                   0-2-0    -24.0208
1818        Ripon                           3-1-0    -24.0655
1819        Hamline                         1-1-0    -24.0829
1820        Manchester                      0-1-0    -24.0883
1821        Rowan                           2-2-0    -24.1477
1822        Bethel TN                       2-2-0    -24.1502
1823        Central Methodist               2-3-0    -24.1815
1824        Moravian                        0-3-0    -24.1826
1825        Wilkes                          2-3-0    -24.2502
1826        Lakeland                        3-2-0    -24.2803
1827        New Jersey                      1-1-0    -24.2919
1828        Northern St SD                  2-2-0    -24.31
1829        Western Oregon                  0-1-0    -24.3155
1830        Delaware Valley                 4-1-0    -24.3717
1831        Montana Tech                    1-3-0    -24.4263
1832        Evangel                         2-2-0    -24.4481
1833        Westminster PA                  2-1-0    -24.471
1834        Concordia IL                    2-3-0    -24.6476
1835        Norwich                         0-1-0    -24.6578
1836        Baldwin Wallace                 3-0-0    -24.6743
1837        Trine                           2-3-0    -24.6897
1838        Ohio Northern                   3-2-0    -24.7472
1839        Western Conn St                 5-0-0    -24.7632
1840        McPherson                       0-1-0    -24.7938
1841        Culver-Stockton                 2-2-0    -24.8936
1842        Wheaton                         4-1-0    -25.0252
1843        Edward Waters                   1-5-0    -25.0317
1844        Apprentice                      0-3-0    -25.0724
1845        William Paterson                1-2-0    -25.0865
1846        Doane                           2-4-0    -25.1456
1847        Kansas Wesleyan                 1-4-0    -25.2331
1848        Carroll WI                      2-2-0    -25.2688
1849        Greensboro                      2-3-0    -25.2723
1850        Grove City                      3-1-0    -25.3011
1851        Lindenwood-Belleville           1-3-0    -25.318
1852        Hobart                          5-0-0    -25.3348
1853        North Carolina Wesleyan         0-2-0    -25.3479
1854        Muskingum                       1-3-0    -25.3915
1855        St Vincent                      0-3-0    -25.49
1856        Dordt                           1-3-0    -25.5047
1857        Merchant Marine                 1-1-0    -25.5409
1858        Olivet                          4-1-0    -25.5674
1859        Cumberlands KY                  5-0-0    -25.5853
1860        UMass-Dartmouth                 0-1-0    -25.6335
1861        Western New England             0-1-0    -25.6335
1862        Avila                           0-1-0    -25.6615
1863        Olivet                          2-3-0    -25.7383
1864        Rhodes                          3-1-0    -25.747
1865        Montana-Western                 2-2-0    -25.7627
1866        Peru St                         3-3-0    -25.8934
1867        Western St CO                   0-1-0    -25.9178
1868        Anderson                        0-2-0    -25.9419
1869        Nichols                         1-1-0    -25.9909
1870        Hendrix                         3-2-0    -26.0167
1871        MidAmerica Nazarene             3-1-0    -26.0325
1872        Stevenson                       3-3-0    -26.0535
1873        St Lawrence                     5-0-0    -26.0713
1874        Alfred St                       1-0-0    -26.0967
1875        Trinity Bible                   0-2-0    -26.1299
1876        Huntingdon AL                   3-2-0    -26.3808
1877        Earlham                         1-4-0    -26.461
1878        Cornell IA                      3-1-0    -26.4864
1879        Franklin                        3-2-0    -26.5154
1880        Fairmont St                     3-2-0    -26.5218
1881        Illinois College                4-2-0    -26.6113
1882        Mount Ida                       3-0-0    -26.648
1883        Bacone                          4-2-0    -26.6621
1884        Lebanon Valley                  5-0-0    -26.6637
1885        Eastern Oregon                  0-1-0    -26.6874
1886        St Scholastica                  0-1-0    -26.7138
1887        Norwich                         4-0-0    -26.7433
1888        St Vincent                      0-2-0    -26.7964
1889        UMass-Dartmouth                 0-3-0    -26.798
1890        Concordia NE                    4-2-0    -26.8502
1891        Hastings                        2-1-0    -26.9049
1892        Wayland Baptist                 0-5-0    -26.9683
1893        Chicago                         4-0-0    -26.9852
1894        Benedictine KS                  5-1-0    -27.0099
1895        Central Washington              3-1-0    -27.0778
1896        Mount Union                     4-0-0    -27.1045
1897        Springfield                     3-1-0    -27.1453
1898        New Jersey                      2-1-0    -27.1536
1899        Capital                         2-1-0    -27.2794
1900        Nebraska Wesleyan               5-0-0    -27.3599
1901        RPI                             3-2-0    -27.4563
1902        Dakota St                       2-4-0    -27.5327
1903        Salve Regina                    0-1-0    -27.5636
1904        Coast Guard                     0-1-0    -27.5636
1905        Wayland Baptist                 0-1-0    -27.6071
1906        Trinity TX                      3-2-0    -27.613
1907        Beloit                          1-2-0    -27.6175
1908        Fitchburg St                    3-2-0    -27.7067
1909        Hastings                        0-2-0    -27.7773
1910        Montana Tech                    2-2-0    -27.7889
1911        Wooster                         3-2-0    -27.8095
1912        Kean                            1-1-0    -27.8114
1913        Westminster MO                  0-4-0    -27.8672
1914        Bethany KS                      2-3-0    -27.9555
1915        Ithaca                          0-1-0    -28.0081
1916        Dakota St                       0-3-0    -28.0771
1917        Cumberland TN                   4-0-0    -28.1583
1918        Western New England             3-2-0    -28.1974
1919        Waldorf                         1-3-0    -28.2421
1920        Allegheny                       0-5-0    -28.267
1921        Allegheny                       0-3-0    -28.2804
1922        Maryville                       4-0-0    -28.3295
1923        Union NY                        2-2-0    -28.3344
1924        Hope                            4-0-0    -28.3731
1925        Thiel                           2-3-0    -28.3931
1926        Chapman                         4-0-0    -28.3986
1927        Mary Hardin-Baylor              4-0-0    -28.4423
1928        Grinnell                        1-1-0    -28.4432
1929        Waynesburg                      4-1-0    -28.4769
1930        Edward Waters                   0-1-0    -28.477
1931        Mississippi College             0-1-0    -28.477
1932        St Mary KS                      2-4-0    -28.5296
1933        Mt St Joseph                    0-1-0    -28.7146
1934        SE Oklahoma St                  1-3-0    -28.7535
1935        Anderson                        0-3-0    -28.9092
1936        Menlo                           3-1-0    -29.0201
1937        Becker                          0-2-0    -29.0779
1938        Rose-Hulman                     3-2-0    -29.1132
1939        Texas College                   0-4-0    -29.3112
1940        Upper Iowa                      3-1-0    -29.3549
1941        Gallaudet                       1-2-0    -29.4438
1942        Albright                        3-2-0    -29.5088
1943        Curry                           2-3-0    -29.5946
1944        Maranatha Baptist               0-4-0    -29.6046
1945        McPherson                       2-3-0    -29.6144
1946        Claremont-Mudd-Scripps          2-1-0    -29.653
1947        Western New England             1-3-0    -29.7109
1948        Claremont-Mudd-Scripps          0-2-0    -29.7219
1949        Pikeville                       4-0-0    -29.7429
1950        Augustana SD                    4-1-0    -29.7808
1951        Northwestern MN                 0-1-0    -29.7827
1952        Bethel KS                       2-3-0    -29.7886
1953        Concordia WI                    4-2-0    -30.0336
1954        Denison                         2-3-0    -30.3298
1955        Valley City St                  4-2-0    -30.342
1956        Ottawa                          5-1-0    -30.3776
1957        Christopher Newport             4-1-0    -30.4393
