Rank     Team                            W-L-T    Schedule Factor
1333        Linfield                        5-0-0    -12.3867
1334        Robert Morris IL                4-1-0    -12.4056
1335        Muskingum                       0-2-0    -12.4067
1336        Texas Lutheran                  5-0-0    -12.4069
1337        St Joseph's IN                  5-1-0    -12.4148
1338        Susquehanna                     2-3-0    -12.4224
1339        Concordia MI                    1-3-0    -12.4436
1340        Redlands                        3-1-0    -12.4474
1341        Whitworth                       2-3-0    -12.474
1342        Occidental                      1-4-0    -12.5225
1343        Miles                           4-1-0    -12.5605
1344        Geneva                          0-5-0    -12.5941
1345        Apprentice                      0-1-0    -12.643
1346        St Norbert                      0-1-0    -12.6754
1347        Doane                           5-0-0    -12.6965
1348        Delaware Valley                 4-1-0    -12.714
1349        Muskingum                       1-2-0    -12.7579
1350        Wayland Baptist                 0-4-0    -12.7809
1351        St Ambrose                      4-2-0    -12.8074
1352        Frostburg St                    0-2-0    -12.8376
1353        Kentucky Christian              2-3-0    -12.9063
1354        Grove City                      0-3-0    -12.9481
1355        Bethel MN                       0-1-0    -12.958
1356        Heidelberg                      3-2-0    -12.9773
1357        Kentucky St                     0-3-0    -13.0804
1358        Illinois Wesleyan               2-1-0    -13.0815
1359        Widener                         6-0-0    -13.1554
1360        Kenyon                          0-4-0    -13.1734
1361        Carthage                        2-3-0    -13.1758
1362        Merchant Marine                 1-4-0    -13.2009
1363        Denison                         3-2-0    -13.219
1364        New Haven                       4-1-0    -13.2514
1365        Stonehill                       4-1-0    -13.2627
1366        Ferrum                          0-4-0    -13.2759
1367        Washington U.                   0-5-0    -13.3044
1368        Wheaton                         5-0-0    -13.3488
1369        Dickinson St                    4-2-0    -13.3513
1370        Widener                         4-0-0    -13.4128
1371        Wittenberg                      4-1-0    -13.451
1372        Dordt                           0-2-0    -13.4857
1373        Lincoln MO                      2-4-0    -13.5349
1374        Luther                          2-2-0    -13.5351
1375        Morehouse                       2-1-0    -13.5401
1376        Heidelberg                      5-0-0    -13.5428
1377        Midland U.                      1-3-0    -13.5594
1378        Lindsey Wilson                  5-1-0    -13.5727
1379        Otterbein                       3-2-0    -13.6229
1380        Concordia-Moorhead              3-2-0    -13.7051
1381        Concordia NE                    2-4-0    -13.7495
1382        Grove City                      0-2-0    -13.7741
1383        Bethel MN                       3-1-0    -13.8062
1384        Southern Virginia               1-3-0    -13.8154
1385        Stetson                         4-2-0    -13.9069
1386        Framingham St                   5-1-0    -13.9248
1387        New Haven                       0-1-0    -13.9367
1388        St Anselm                       0-1-0    -13.9367
1389        Puget Sound                     2-2-0    -13.941
1390        Wingate                         3-2-0    -13.9497
1391        St John's MN                    5-0-0    -14.015
1392        Grinnell                        0-1-0    -14.0296
1393        West Georgia                    3-1-0    -14.0574
1394        St Francis IL                   0-2-0    -14.0746
1395        Sul Ross St                     0-4-0    -14.0841
1396        Faulkner                        6-0-0    -14.1739
1397        Dordt                           1-2-0    -14.279
1398        Lewis & Clark                   0-2-0    -14.3136
1399        Southern Arkansas               4-1-0    -14.4511
1400        New Jersey                      1-1-0    -14.4631
1401        Columbia                        0-1-0    -14.5067
1402        Morrisville St                  3-1-0    -14.5332
1403        Western St CO                   2-2-0    -14.567
1404        Albright                        3-2-0    -14.6949
1405        Hamline                         0-1-0    -14.6963
1406        Miles                           2-1-0    -14.7105
1407        Union KY                        1-3-0    -14.7255
1408        Ursinus                         3-2-0    -14.8126
1409        Edward Waters                   1-2-0    -14.8541
1410        Kutztown                        3-1-0    -14.8678
1411        Dordt                           0-2-0    -14.8999
1412        Missouri Baptist                0-6-0    -14.9155
1413        Concordia AL                    0-2-0    -14.9207
1414        Lane                            0-1-0    -14.9322
1415        Maine Maritime                  1-3-0    -14.9613
1416        Pomona-Pitzer                   0-4-0    -14.9699
1417        Belhaven                        1-3-0    -14.9812
1418        Misericordia                    0-2-0    -15.0299
1419        Briar Cliff                     0-4-0    -15.1718
1420        Marietta                        1-2-0    -15.1736
1421        North Central                   3-2-0    -15.1904
1422        Mary Hardin-Baylor              6-0-0    -15.196
1423        Johns Hopkins                   5-0-0    -15.2261
1424        Hope                            2-3-0    -15.2278
1425        Wesley                          4-0-0    -15.3862
1426        John Carroll                    6-0-0    -15.4134
1427        Averett                         0-1-0    -15.4318
1428        Chicago                         3-1-0    -15.4628
1429        Nichols                         0-2-0    -15.5599
1430        SE Oklahoma St                  5-1-0    -15.5746
1431        Becker                          0-2-0    -15.5773
1432        Simpson                         1-2-0    -15.5947
1433        New Jersey                      0-1-0    -15.614
1434        Campbellsville                  3-1-0    -15.633
1435        Juniata                         3-2-0    -15.6903
1436        Otterbein                       2-2-0    -15.699
1437        Austin                          2-2-0    -15.7077
1438        NW Oklahoma St                  1-3-0    -15.7521
1439        Southeastern U.                 2-3-0    -15.8363
1440        Sewanee                         0-4-0    -15.837
1441        FDU-Florham                     0-3-0    -15.8898
1442        Fayetteville St                 2-1-0    -15.9027
1443        UW-Stout                        2-0-0    -15.9273
1444        Butler                          0-2-0    -15.963
1445        Wooster                         1-4-0    -15.9656
1446        UW-Whitewater                   6-0-0    -15.9899
1447        Concordia MI                    2-1-0    -15.9934
1448        Lake Forest                     0-3-0    -16.0252
1449        Warner U.                       3-1-0    -16.0258
1450        Henderson St                    6-0-0    -16.046
1451        Lebanon Valley                  1-3-0    -16.0887
1452        Montclair St                    3-2-0    -16.0914
1453        Lincoln PA                      0-4-0    -16.0962
1454        Austin                          3-2-0    -16.1406
1455        Point U.                        0-2-0    -16.1528
1456        Graceland                       2-3-0    -16.1772
1457        Rowan                           3-1-0    -16.2124
1458        Culver-Stockton                 0-1-0    -16.2503
1459        Hampden-Sydney                  3-1-0    -16.2814
1460        Briar Cliff                     0-1-0    -16.4082
1461        Lindsey Wilson                  4-1-0    -16.4191
1462        Webber Int'l                    3-1-0    -16.4346
1463        Lock Haven                      1-3-0    -16.444
1464        Albany St GA                    3-0-0    -16.456
1465        Central St OH                   0-1-0    -16.4635
1466        Cortland St                     3-2-0    -16.5172
1467        Wartburg                        5-0-0    -16.5636
1468        Ohio Northern                   5-1-0    -16.5636
1469        Loras                           0-1-0    -16.5834
1470        Cheyney                         0-4-0    -16.593
1471        Southwestern TX                 0-4-0    -16.6126
1472        Hampden-Sydney                  4-1-0    -16.6378
1473        Whitworth                       4-1-0    -16.6599
1474        Texas Lutheran                  4-1-0    -16.676
1475        Union NY                        2-3-0    -16.6925
1476        Mass Maritime                   1-3-0    -16.7272
1477        Peru St                         0-2-0    -16.7669
1478        Capital                         1-3-0    -16.7689
1479        East Texas Baptist              4-2-0    -16.835
1480        Adrian                          3-1-0    -16.8619
1481        Augsburg                        4-1-0    -16.8849
1482        Rochester                       3-0-0    -17.0544
1483        Elizabeth City St               3-1-0    -17.0661
1484        Ripon                           0-1-0    -17.0742
1485        SW Oklahoma St                  1-3-0    -17.1153
1486        Kean                            1-4-0    -17.1757
1487        Kean                            1-2-0    -17.1875
1488        Bluefield                       3-3-0    -17.1953
1489        Fort Valley St                  2-2-0    -17.2034
1490        Augsburg                        0-3-0    -17.2155
1491        Cumberland TN                   3-2-0    -17.2186
1492        Georgetown KY                   5-0-0    -17.2664
1493        William Jewell                  2-3-0    -17.272
1494        Dakota Wesleyan                 1-1-0    -17.2826
1495        Trinity TX                      2-3-0    -17.3045
1496        Ohio Northern                   2-1-0    -17.3047
1497        Greensboro                      0-1-0    -17.309
1498        Iowa Wesleyan                   0-1-0    -17.3388
1499        Howard Payne                    3-3-0    -17.4484
1500        Southern Virginia               0-1-0    -17.4714
1501        SW Baptist                      3-3-0    -17.5218
1502        Carnegie Mellon                 0-3-0    -17.5794
1503        Franklin & Marshall             2-2-0    -17.6223
1504        St Joseph's IN                  0-1-0    -17.6396
1505        Stevenson                       1-0-0    -17.6554
1506        Menlo                           2-1-0    -17.7347
1507        Shaw                            2-2-0    -17.7942
1508        Gettysburg                      3-2-0    -17.8072
1509        Cal Lutheran                    3-2-0    -17.8073
1510        Georgetown KY                   3-2-0    -17.8114
1511        Pacific Lutheran                3-1-0    -17.8661
1512        Sul Ross St                     2-1-0    -17.8838
1513        Virginia St                     5-0-0    -17.9229
1514        Lindenwood-Belleville           2-4-0    -17.9593
1515        Stonehill                       0-1-0    -17.9609
1516        Haskell                         0-3-0    -17.9671
1517        SW Assem of God                 3-2-0    -17.9723
1518        Southern Nazarene               0-4-0    -18.1341
1519        Texas College                   0-5-0    -18.1446
1520        Southwestern TX                 0-1-0    -18.1575
1521        Stevenson                       3-2-0    -18.165
1522        Coast Guard                     0-3-0    -18.1681
1523        Central IA                      4-2-0    -18.1887
1524        Jamestown                       0-1-0    -18.2198
1525        St John Fisher                  5-0-0    -18.2376
1526        Harding                         5-0-0    -18.3038
1527        Concordia AL                    1-1-0    -18.3316
1528        Chapman                         3-1-0    -18.4048
1529        UW-Platteville                  4-0-0    -18.4429
1530        South Dakota Tech               2-2-0    -18.4524
1531        Wisconsin Lutheran              0-1-0    -18.5181
1532        St Thomas                       3-1-0    -18.5942
1533        Chowan                          0-2-0    -18.6223
1534        Arizona Christian               0-5-0    -18.6316
1535        MidAmerica Nazarene             6-0-0    -18.6953
1536        Fayetteville St                 3-3-0    -18.6994
1537        Paine                           0-3-0    -18.705
1538        Jacksonville FL                 5-1-0    -18.7808
1539        St Vincent                      1-3-0    -18.8698
1540        Johnson C. Smith                0-2-0    -18.896
1541        Averett                         0-1-0    -18.9249
1542        Hobart                          5-0-0    -18.9409
1543        Susquehanna                     0-1-0    -18.9498
1544        Millikin                        0-2-0    -19.0184
1545        Central Methodist               2-3-0    -19.0878
1546        Luther                          3-1-0    -19.0954
1547        La Verne                        1-3-0    -19.1495
1548        Assumption                      3-3-0    -19.1808
1549        Occidental                      4-0-0    -19.2276
1550        Southern Conn St                0-3-0    -19.2748
1551        Westminster PA                  2-4-0    -19.3285
1552        Benedict                        3-2-0    -19.3559
1553        Clarion                         2-2-0    -19.3654
1554        Anderson                        1-3-0    -19.4036
1555        Wabash                          4-1-0    -19.5037
1556        Ouachita Baptist                5-0-0    -19.5147
1557        North Carolina Wesleyan         1-4-0    -19.5376
1558        Mayville St                     0-3-0    -19.5579
1559        La Verne                        1-4-0    -19.5729
1560        Western New England             3-1-0    -19.5988
1561        Whittier                        2-3-0    -19.6188
1562        Carleton                        1-1-0    -19.6189
1563        William Paterson                1-3-0    -19.6756
1564        Augustana IL                    1-4-0    -19.7445
1565        Aurora                          0-3-0    -19.7664
1566        Allegheny                       0-2-0    -19.7917
1567        Peru St                         0-1-0    -19.8016
1568        Evangel                         0-1-0    -19.8016
1569        Lakeland                        0-1-0    -19.8216
1570        Dubuque                         1-2-0    -19.8393
1571        Worcester St                    4-1-0    -19.9608
1572        Lewis & Clark                   0-4-0    -20.0224
1573        Missouri Valley                 4-1-0    -20.0527
1574        Stillman                        2-2-0    -20.1047
1575        Emory & Henry                   3-1-0    -20.1228
1576        Dakota Wesleyan                 6-0-0    -20.1305
1577        Briar Cliff                     2-1-0    -20.1553
1578        Concordia IL                    0-2-0    -20.1708
1579        Benedictine IL                  0-2-0    -20.2034
1580        Thomas More                     4-2-0    -20.2202
1581        Paine                           2-3-0    -20.235
1582        McPherson                       0-1-0    -20.2712
1583        Claremont-Mudd-Scripps          1-2-0    -20.2896
1584        Albion                          2-3-0    -20.3376
1585        Kentucky Wesleyan               2-4-0    -20.3768
1586        Texas College                   0-4-0    -20.4485
1587        Kentucky Christian              3-1-0    -20.475
1588        Millikin                        1-2-0    -20.5901
1589        Hiram                           2-2-0    -20.6774
1590        Lawrence                        0-4-0    -20.7649
1591        Bethel TN                       3-1-0    -20.7814
1592        North Central                   5-0-0    -20.8087
1593        Langston                        3-2-0    -20.8331
1594        FDU-Florham                     0-4-0    -20.8448
1595        Concordia NE                    3-2-0    -20.8891
1596        Midland U.                      1-4-0    -20.9221
1597        Avila                           0-2-0    -21.0955
1598        Endicott                        3-3-0    -21.1161
1599        Illinois Wesleyan               2-2-0    -21.1724
1600        Kenyon                          1-4-0    -21.1879
1601        William Paterson                3-2-0    -21.1939
1602        Lebanon Valley                  0-1-0    -21.1994
1603        Case Western Reserve            3-2-0    -21.2301
1604        American Int'l                  3-2-0    -21.2383
1605        Houston Baptist                 1-2-0    -21.2538
1606        Misericordia                    0-3-0    -21.2849
1607        Waynesburg                      5-1-0    -21.378
1608        Nebraska Wesleyan               2-3-0    -21.3826
1609        Kansas Wesleyan                 1-4-0    -21.385
1610        McPherson                       1-3-0    -21.3917
1611        UMass-Dartmouth                 1-4-0    -21.4009
1612        Hanover                         1-4-0    -21.5643
1613        Bentley                         3-3-0    -21.5813
1614        Ohio Wesleyan                   2-2-0    -21.6263
1615        Ithaca                          3-2-0    -21.674
1616        RPI                             4-1-0    -21.6802
1617        Albion                          4-1-0    -21.7002
1618        Southwestern KS                 0-2-0    -21.7789
1619        Endicott                        2-2-0    -21.8142
1620        Wilkes                          0-1-0    -21.8313
1621        King's PA                       2-3-0    -21.8335
1622        Marist                          1-1-0    -21.8912
1623        Guilford                        3-2-0    -21.8918
1624        Rhodes                          4-2-0    -21.9254
1625        Pikeville                       4-2-0    -21.9818
1626        Peru St                         1-5-0    -22.0904
1627        Ferrum                          0-1-0    -22.1068
1628        Stevenson                       3-1-0    -22.1674
1629        Central Methodist               3-3-0    -22.213
1630        Kalamazoo                       1-3-0    -22.2969
1631        Nichols                         0-3-0    -22.3212
1632        OK Panhandle St                 4-1-0    -22.3708
1633        Huntingdon AL                   3-2-0    -22.6775
1634        St Lawrence                     5-0-0    -22.6929
1635        Marietta                        1-3-0    -22.7709
1636        Ave Maria                       0-1-0    -22.8057
1637        Arkansas Tech                   3-0-0    -22.8179
1638        Misericordia                    1-2-0    -22.8633
1639        Gustavus Adolphus               3-2-0    -22.9241
1640        King's PA                       2-1-0    -22.9435
1641        Centre                          5-0-0    -23.0037
1642        Elmhurst                        2-3-0    -23.0766
1643        Southwestern TX                 1-2-0    -23.1929
1644        Gannon                          3-1-0    -23.2193
1645        Lakeland                        0-1-0    -23.2479
1646        Wabash                          5-0-0    -23.3007
1647        WPI                             2-1-0    -23.3169
1648        Quincy                          3-2-0    -23.3622
1649        Wash & Jeff                     5-0-0    -23.4201
1650        East Central OK                 4-1-0    -23.5324
1651        Alfred St                       0-4-0    -23.5328
1652        Jamestown                       2-3-0    -23.5575
1653        LIU Post                        4-1-0    -23.5682
1654        UNC-Pembroke                    1-1-0    -23.5742
1655        Waldorf                         1-3-0    -23.5762
1656        WV Wesleyan                     2-1-0    -23.5986
1657        Maryville                       3-3-0    -23.615
1658        MIT                             5-0-0    -23.6547
1659        Northwestern IA                 3-1-0    -23.6691
1660        Millsaps                        1-2-0    -23.6894
1661        Edward Waters                   0-1-0    -23.7016
1662        Benedictine KS                  3-2-0    -23.7307
1663        FDU-Florham                     0-2-0    -23.7534
1664        Dordt                           1-3-0    -23.7853
1665        North Park                      2-2-0    -23.8386
1666        Bridgewater VA                  4-1-0    -23.8702
1667        Paine                           0-1-0    -23.9334
1668        Rochester                       2-3-0    -23.9503
1669        Evangel                         0-1-0    -24.0919
1670        Rowan                           4-0-0    -24.1119
1671        Doane                           2-2-0    -24.1331
1672        Curry                           0-4-0    -24.299
1673        Gallaudet                       0-3-0    -24.334
1674        Gustavus Adolphus               3-2-0    -24.3471
1675        Grove City                      0-2-0    -24.3556
1676        Geneva                          3-0-0    -24.3673
1677        Springfield                     3-2-0    -24.4465
1678        Olivet                          2-2-0    -24.4465
1679        Lincoln PA                      1-2-0    -24.4617
1680        Lake Forest                     0-2-0    -24.5071
1681        Monmouth IL                     5-0-0    -24.5537
1682        Elmhurst                        3-2-0    -24.5786
1683        Bridgewater St MA               3-2-0    -24.685
1684        Kenyon                          0-1-0    -24.7989
1685        Linfield                        3-1-0    -24.8016
1686        Fitchburg St                    2-3-0    -24.8134
1687        Western Conn St                 3-1-0    -24.8458
1688        Graceland                       0-1-0    -24.9111
1689        Culver-Stockton                 1-3-0    -24.9473
1690        St Norbert                      3-2-0    -25.0098
1691        Springfield                     2-1-0    -25.0301
1692        Manchester                      3-3-0    -25.0363
1693        Moravian                        3-1-0    -25.0779
1694        Trinity Bible                   0-1-0    -25.1209
1695        Valparaiso                      2-1-0    -25.1752
1696        Dakota St                       4-2-0    -25.1785
1697        Plymouth St                     0-3-0    -25.3081
1698        Berry                           2-1-0    -25.3229
1699        Augustana IL                    3-1-0    -25.353
1700        Wilmington                      0-4-0    -25.5254
1701        Coast Guard                     2-3-0    -25.5361
1702        Whittier                        0-2-0    -25.5563
1703        Friends                         0-1-0    -25.6019
1704        LaGrange                        2-3-0    -25.6065
1705        Campbell                        4-1-0    -25.639
1706        Catholic                        1-3-0    -25.7176
1707        Morrisville St                  5-0-0    -25.756
1708        Hiram                           3-2-0    -25.7712
1709        Southeastern U.                 5-0-0    -25.8137
1710        Baldwin Wallace                 3-1-0    -25.8162
1711        Doane                           0-1-0    -25.8333
1712        Ave Maria                       4-0-0    -25.9705
1713        Defiance                        1-4-0    -25.9995
1714        Bluffton                        3-2-0    -26.0257
1715        Earlham                         0-1-0    -26.1255
1716        Hampden-Sydney                  0-1-0    -26.1638
1717        Pace                            1-2-0    -26.176
1718        Montclair St                    4-0-0    -26.1825
1719        Franklin                        4-1-0    -26.2229
1720        WPI                             0-2-0    -26.2764
1721        Salve Regina                    2-3-0    -26.3364
1722        St Augustine's                  2-1-0    -26.4168
1723        Christopher Newport             3-2-0    -26.4475
1724        Oberlin                         2-3-0    -26.4637
1725        Mt St Joseph                    4-2-0    -26.4969
1726        Morningside                     6-0-0    -26.5041
1727        St Olaf                         1-3-0    -26.5355
1728        Washington U.                   4-1-0    -26.5411
1729        Baker                           5-1-0    -26.5417
1730        Alderson-Broaddus               4-0-0    -26.6512
1731        Christopher Newport             4-1-0    -26.7068
1732        Morehouse                       4-2-0    -26.7194
1733        Northwestern IA                 4-1-0    -26.7229
1734        Bethany WV                      4-1-0    -26.7758
1735        Knox                            0-1-0    -26.7961
1736        Southern Virginia               0-2-0    -26.8471
1737        Valley City St                  5-0-0    -26.9157
1738        Claremont-Mudd-Scripps          4-1-0    -26.9552
1739        Evangel                         3-2-0    -26.9765
1740        Birmingham-Southern             2-3-0    -27.0363
1741        Baldwin Wallace                 2-1-0    -27.0903
1742        Pomona-Pitzer                   1-2-0    -27.1123
1743        Hendrix                         2-3-0    -27.1522
1744        DePauw                          4-1-0    -27.2535
1745        Ripon                           1-3-0    -27.2655
1746        Ottawa                          3-2-0    -27.2793
1747        Ohio Wesleyan                   4-1-0    -27.2991
1748        Graceland                       4-1-0    -27.3278
1749        Baker                           3-2-0    -27.3885
1750        Nichols                         1-4-0    -27.4082
1751        Centre                          5-0-0    -27.4532
1752        Cornell IA                      2-2-0    -27.4643
1753        Oberlin                         0-1-0    -27.4709
1754        Earlham                         0-1-0    -27.4709
1755        Kalamazoo                       1-4-0    -27.4765
1756        Carnegie Mellon                 4-1-0    -27.5008
1757        Greensboro                      1-4-0    -27.5329
1758        Arizona Christian               2-2-0    -27.6157
1759        Coast Guard                     1-1-0    -27.6541
1760        Lebanon Valley                  2-2-0    -27.6587
1761        St Vincent                      3-1-0    -27.7152
1762        Manchester                      1-3-0    -27.7237
1763        Warner U.                       2-2-0    -27.7283
1764        Hastings                        4-1-0    -27.7335
1765        Monmouth IL                     3-2-0    -27.7522
1766        Western New England             5-0-0    -27.7876
1767        Wooster                         3-1-0    -27.9276
1768        Bethany WV                      2-1-0    -27.9774
1769        Averett                         1-3-0    -28.2313
1770        Willamette                      3-1-0    -28.2709
1771        New Jersey                      1-2-0    -28.278
1772        Catholic                        2-4-0    -28.2837
1773        MacMurray                       0-1-0    -28.2962
1774        St Mary KS                      1-2-0    -28.3497
1775        Greensboro                      2-1-0    -28.3525
1776        Earlham                         0-3-0    -28.3896
1777        Dakota St                       2-3-0    -28.449
1778        Texas College                   0-1-0    -28.6087
1779        Wayland Baptist                 0-1-0    -28.6087
1780        Southwestern TX                 0-1-0    -28.6087
1781        Merchant Marine                 1-3-0    -28.6158
1782        Allegheny                       1-2-0    -28.6848
1783        Bethany KS                      3-3-0    -28.6937
1784        Muhlenberg                      5-0-0    -28.7864
1785        Hobart                          5-0-0    -28.8753
1786        Webber Int'l                    4-1-0    -29.0224
1787        Hanover                         1-4-0    -29.0333
1788        Methodist                       3-2-0    -29.0734
1789        Oklahoma Baptist                3-2-0    -29.0991
1790        Apprentice                      1-3-0    -29.1476
1791        Wilkes                          2-3-0    -29.1603
1792        Wesley                          4-1-0    -29.2276
1793        Randolph-Macon                  3-1-0    -29.279
1794        Wash & Jeff                     4-1-0    -29.2942
1795        Franklin                        4-1-0    -29.3243
1796        George Fox                      1-3-0    -29.3654
1797        Edward Waters                   3-2-0    -29.4132
1798        Westfield St                    3-1-0    -29.4424
1799        Trine                           3-1-0    -29.4988
1800        Lycoming                        4-1-0    -29.5027
1801        Thiel                           3-2-0    -29.5678
1802        SW Oklahoma St                  0-1-0    -29.5795
1803        Westfield St                    2-3-0    -29.8442
1804        Maranatha Baptist               0-2-0    -30.0175
1805        Beloit                          2-2-0    -30.0333
1806        Delaware Valley                 5-0-0    -30.0544
1807        Langston                        4-0-0    -30.1087
1808        Trinity TX                      2-2-0    -30.1087
1809        Becker                          0-2-0    -30.2275
1810        Mayville St                     0-3-0    -30.3033
1811        Guilford                        5-0-0    -30.3376
1812        Clark Atlanta                   2-1-0    -30.3442
1813        Presentation                    3-2-0    -30.419
1814        Dickinson St                    3-2-0    -30.4503
1815        Millikin                        2-1-0    -30.451
1816        Sterling                        2-2-0    -30.6136
1817        St John's MN                    4-1-0    -30.6355
1818        Kentucky Wesleyan               3-0-0    -30.6702
1819        Macalester                      4-0-0    -30.6963
1820        Carthage                        1-3-0    -30.7563
1821        Emory & Henry                   5-1-0    -30.8106
1822        Western Conn St                 4-2-0    -30.8826
1823        Valley City St                  4-1-0    -30.8972
1824        Missouri Valley                 4-1-0    -30.9193
1825        Thomas More                     4-0-0    -30.9416
1826        Carroll WI                      3-2-0    -30.9442
1827        Rhodes                          4-0-0    -31.1359
1828        Concordia WI                    3-2-0    -31.1601
1829        Sterling                        5-1-0    -31.2428
1830        Rose-Hulman                     3-2-0    -31.415
1831        SUNY-Maritime                   0-2-0    -31.4641
1832        DePauw                          3-1-0    -31.6149
1833        Concordia-Moorhead              5-0-0    -31.6152
1834        Wheaton                         5-0-0    -31.7661
1835        Aurora                          0-3-0    -31.7792
1836        Benedictine KS                  4-2-0    -31.836
1837        Concordia WI                    0-1-0    -31.8765
1838        Aurora                          0-1-0    -31.8765
1839        Shenandoah                      2-3-0    -31.9549
1840        Methodist                       3-2-0    -32.0293
1841        Austin                          0-1-0    -32.0313
1842        Concordia WI                    2-2-0    -32.157
1843        Curry                           1-1-0    -32.2277
1844        Westminster PA                  2-1-0    -32.2285
1845        Bethel KS                       0-2-0    -32.2752
1846        Illinois College                5-1-0    -32.485
1847        St Mary KS                      3-3-0    -32.6331
1848        Anderson                        0-1-0    -32.8124
1849        Earlham                         0-5-0    -32.8582
1850        Ferrum                          1-4-0    -32.8779
1851        Lakeland                        3-1-0    -33.0955
1852        Macalester                      5-1-0    -33.0977
1853        Wayland Baptist                 3-2-0    -33.116
1854        LaGrange                        3-2-0    -33.2451
1855        Hope                            4-1-0    -33.388
1856        Waynesburg                      3-1-0    -33.4175
1857        Carleton                        1-2-0    -33.4402
1858        Cornell IA                      3-2-0    -33.6174
1859        Gallaudet                       1-0-0    -33.6547
1860        Beloit                          1-3-0    -33.7813
1861        Capital                         2-2-0    -33.7852
1862        Redlands                        3-0-0    -33.8221
1863        Jamestown                       3-1-0    -33.9059
1864        Huntingdon AL                   4-1-0    -33.9092
1865        Evangel                         2-2-0    -33.9305
1866        Chicago                         5-0-0    -34.0963
1867        Mount Ida                       2-2-0    -34.1269
1868        Mount Union                     6-0-0    -34.1586
1869        Eureka                          0-2-0    -34.2605
1870        Ripon                           2-3-0    -34.2777
1871        Wisconsin Lutheran              4-1-0    -34.4088
1872        MIT                             4-0-0    -34.486
1873        Anderson                        1-3-0    -34.5793
1874        Washington and Lee              0-5-0    -34.6233
1875        Lawrence                        0-2-0    -34.6406
1876        Presentation                    3-2-0    -34.663
1877        Trinity Bible                   0-3-0    -34.8084
1878        Sewanee                         2-2-0    -34.8869
1879        Kansas Wesleyan                 1-5-0    -35.0356
1880        Hamline                         2-2-0    -35.062
1881        Aurora                          1-2-0    -35.0946
1882        Plymouth St                     0-4-0    -35.2709
1883        Bacone                          2-2-0    -35.4476
1884        Sterling                        0-1-0    -35.5149
1885        Nebraska Wesleyan               0-1-0    -35.5149
1886        Lake Forest                     2-0-0    -35.6644
1887        Castleton St                    3-2-0    -35.7285
1888        Wittenberg                      5-0-0    -35.8571
1889        SUNY-Maritime                   2-1-0    -36.1295
1890        Salve Regina                    4-0-0    -36.1421
1891        Rockford                        0-4-0    -36.2069
1892        Missouri Baptist                1-2-0    -36.265
1893        Berry                           0-4-0    -36.2684
1894        Knox                            0-2-0    -36.318
1895        SW Assem of God                 1-3-0    -36.6292
1896        Averett                         1-3-0    -37.0212
1897        Southwestern KS                 0-4-0    -37.1423
1898        Tabor                           5-0-0    -37.1713
1899        Bluffton                        3-2-0    -37.335
1900        Friends                         4-1-0    -37.3877
1901        Maryville                       4-0-0    -37.5908
1902        Bridgewater St MA               1-4-0    -37.7151
1903        Tabor                           2-3-0    -38.1923
1904        Trine                           3-2-0    -38.2175
1905        North Carolina Wesleyan         4-1-0    -38.2316
1906        Albright                        3-0-0    -38.2347
1907        Adrian                          5-0-0    -38.2471
1908        Alfred St                       1-2-0    -38.257
1909        Peru St                         1-1-0    -38.2912
1910        Sewanee                         0-1-0    -38.3589
1911        North Park                      0-2-0    -38.3819
1912        Bridgewater VA                  4-1-0    -38.4412
1913        Gallaudet                       0-4-0    -38.4641
1914        Concordia IL                    1-2-0    -38.482
1915        Rockford                        1-4-0    -38.5472
1916        Plymouth St                     0-1-0    -38.851
1917        Rose-Hulman                     4-1-0    -38.945
1918        Southwestern KS                 1-2-0    -38.9754
1919        Olivet                          4-2-0    -39.0669
1920        Concordia IL                    0-1-0    -39.2517
1921        Bethany KS                      3-2-0    -39.3176
1922        Carroll WI                      5-0-0    -39.3529
1923        Apprentice                      0-3-0    -39.4738
1924        Adrian                          0-1-0    -39.5756
1925        Culver-Stockton                 4-2-0    -39.8154
1926        Westminster MO                  2-3-0    -39.8615
1927        Lake Forest                     2-1-0    -40.052
1928        Anna Maria                      0-2-0    -40.1625
1929        UMass-Dartmouth                 3-2-0    -40.1994
1930        Anna Maria                      0-6-0    -40.2076
1931        Grinnell                        1-3-0    -40.284
1932        Grinnell                        2-3-0    -40.3084
1933        Maine Maritime                  2-3-0    -40.4002
1934        Oklahoma Baptist                5-1-0    -40.5683
1935        Bethel KS                       2-3-0    -40.6219
1936        Cheyney                         0-1-0    -40.694
1937        Defiance                        2-2-0    -40.7526
1938        Minnesota-Morris                0-4-0    -40.816
1939        Avila                           3-3-0    -40.9218
1940        Denison                         3-2-0    -40.9935
1941        McPherson                       0-2-0    -41.0323
1942        Anderson                        0-1-0    -41.3221
1943        Alma                            1-2-0    -41.3753
1944        Husson                          4-1-0    -41.7178
1945        Becker                          0-3-0    -41.833
1946        Norwich                         3-1-0    -42.1337
1947        Ottawa                          6-0-0    -42.3138
1948        Becker                          1-2-0    -42.4471
1949        Plymouth St                     1-1-0    -42.4538
1950        Illinois College                2-2-0    -42.4936
1951        Western New England             0-1-0    -42.6502
1952        Mass Maritime                   3-2-0    -42.7293
1953        Crown                           2-3-0    -42.8693
1954        Alma                            1-3-0    -42.9978
1955        Martin Luther                   0-4-0    -43.6105
1956        St Norbert                      3-1-0    -43.718
1957        Framingham St                   4-0-0    -43.9134
