Rank     Team                            W-L-T    Schedule Factor
1338        Carthage                        1-3-0    -10.9939
1339        Alfred                          3-1-0    -11.0473
1340        Northwestern IA                 3-2-0    -11.0626
1341        Kentucky Wesleyan               0-1-0    -11.1133
1342        UW-Oshkosh                      6-1-0    -11.1337
1343        Montclair St                    2-1-0    -11.1782
1344        Dubuque                         3-2-0    -11.1877
1345        St Ambrose                      5-0-0    -11.2276
1346        Texas College                   0-3-0    -11.2322
1347        Clark Atlanta                   1-1-0    -11.2474
1348        Concord                         3-1-0    -11.2741
1349        Birmingham-Southern             4-1-0    -11.3125
1350        Rose-Hulman                     0-1-0    -11.3689
1351        Bluffton                        0-1-0    -11.3689
1352        Point U.                        1-4-0    -11.5427
1353        Huntingdon AL                   2-3-0    -11.616
1354        Muskingum                       0-1-0    -11.6233
1355        Bluefield                       0-1-0    -11.6274
1356        McMurry                         2-1-0    -11.632
1357        Maine                           4-1-0    -11.7182
1358        NW Oklahoma St                  0-1-0    -11.7351
1359        TAMU-Commerce                   0-1-0    -11.7351
1360        St Joseph's IN                  2-1-0    -11.7747
1361        Wesley                          5-1-0    -11.7927
1362        West Alabama                    5-1-0    -11.7956
1363        Bethany KS                      0-1-0    -11.7974
1364        Southern Nazarene               0-1-0    -11.7974
1365        Livingstone                     1-4-0    -11.8281
1366        Midwestern St                   4-0-0    -11.8503
1367        North Greenville                4-0-0    -11.8611
1368        Merchant Marine                 1-3-0    -11.8815
1369        Kentucky St                     1-2-0    -11.9353
1370        St Lawrence                     0-3-0    -11.9519
1371        UW-Platteville                  4-1-0    -11.9632
1372        Dickinson St                    0-3-0    -12.0323
1373        Loras                           0-3-0    -12.0744
1374        St John Fisher                  5-1-0    -12.1274
1375        Otterbein                       0-1-0    -12.193
1376        Bethel TN                       5-1-0    -12.2086
1377        Catawba                         1-5-0    -12.2706
1378        Central IA                      1-4-0    -12.3245
1379        Brevard                         0-1-0    -12.3309
1380        Ursinus                         0-1-0    -12.4612
1381        Gustavus Adolphus               0-1-0    -12.473
1382        Hamline                         1-3-0    -12.51
1383        Geneva                          0-2-0    -12.5164
1384        Morehead St                     4-2-0    -12.6064
1385        Dordt                           0-4-0    -12.6244
1386        Brockport St                    5-0-0    -12.6789
1387        Wingate                         3-3-0    -12.7345
1388        Western Conn St                 1-3-0    -12.7398
1389        St Francis IN                   5-1-0    -12.7524
1390        Fort Valley St                  6-1-0    -12.7926
1391        Dickinson St                    1-2-0    -12.8017
1392        Millsaps                        3-2-0    -12.8372
1393        Colorado Mines                  3-2-0    -12.8769
1394        Albion                          3-2-0    -12.8861
1395        Dakota Wesleyan                 1-1-0    -12.8955
1396        Langston                        2-2-0    -12.9581
1397        Eastern Oregon                  2-2-0    -12.9609
1398        Mississippi Valley St           3-1-0    -13.02
1399        Quincy                          1-4-0    -13.0789
1400        Lenoir-Rhyne                    6-0-0    -13.1078
1401        Benedictine IL                  0-2-0    -13.1125
1402        Widener                         7-0-0    -13.1274
1403        Morehouse                       1-3-0    -13.1536
1404        St John's MN                    3-2-0    -13.1784
1405        Texas Southern                  0-1-0    -13.191
1406        Johns Hopkins                   4-2-0    -13.2221
1407        Urbana                          5-1-0    -13.2374
1408        Bridgewater St MA               0-1-0    -13.2583
1409        Maine Maritime                  0-1-0    -13.2583
1410        Newberry                        1-4-0    -13.2626
1411        Centre                          3-2-0    -13.3428
1412        William Jewell                  1-3-0    -13.3476
1413        Montana-Western                 1-3-0    -13.5106
1414        Culver-Stockton                 0-4-0    -13.6307
1415        Muhlenberg                      0-1-0    -13.6661
1416        North Central                   6-1-0    -13.6665
1417        Dartmouth                       1-4-0    -13.6744
1418        Southwestern KS                 0-2-0    -13.7109
1419        Marian IN                       5-0-0    -13.7773
1420        Luther                          0-2-0    -13.8423
1421        Pomona-Pitzer                   0-1-0    -13.8465
1422        Lebanon Valley                  2-3-0    -13.8642
1423        Emory & Henry                   2-3-0    -13.91
1424        Muhlenberg                      4-2-0    -13.9877
1425        Howard Payne                    0-3-0    -14.0141
1426        Shorter                         3-1-0    -14.0231
1427        Lakeland                        0-2-0    -14.058
1428        Southern Arkansas               5-1-0    -14.0613
1429        Brown                           3-1-0    -14.0872
1430        Savannah St                     1-1-0    -14.1474
1431        Montana St-Northern             0-5-0    -14.1862
1432        Louisiana College               5-1-0    -14.1887
1433        Averett                         0-1-0    -14.2159
1434        Central IA                      4-1-0    -14.2624
1435        Menlo                           1-1-0    -14.2741
1436        Black Hills St                  0-1-0    -14.2865
1437        Johnson C. Smith                2-3-0    -14.2896
1438        St John Fisher                  3-1-0    -14.3763
1439        Shenandoah                      0-2-0    -14.4365
1440        Central Methodist               0-4-0    -14.4633
1441        Kean                            2-2-0    -14.5362
1442        Carroll MT                      2-4-0    -14.5597
1443        Sewanee                         1-2-0    -14.6181
1444        Delaware Valley                 4-2-0    -14.6708
1445        Belhaven                        3-3-0    -14.7308
1446        McMurry                         6-0-0    -14.766
1447        UW-Whitewater                   3-1-0    -14.7891
1448        Missouri S&T                    4-1-0    -14.8286
1449        Albany St GA                    0-1-0    -14.9748
1450        McDaniel                        0-4-0    -15.1008
1451        Dakota St                       0-1-0    -15.1978
1452        Morrisville St                  0-3-0    -15.406
1453        Benedict                        0-3-0    -15.4157
1454        South Dakota Tech               1-2-0    -15.4341
1455        Langston                        4-0-0    -15.4429
1456        Dordt                           0-2-0    -15.4471
1457        Mt St Joseph                    0-1-0    -15.5223
1458        Mississippi College             1-3-0    -15.5418
1459        Washington U.                   2-2-0    -15.5513
1460        Bluefield                       0-4-0    -15.6185
1461        Stevenson                       1-3-0    -15.6254
1462        Clark Atlanta                   1-2-0    -15.6526
1463        Kentucky Wesleyan               0-1-0    -15.7009
1464        St Joseph's IN                  0-1-0    -15.7009
1465        Fitchburg St                    0-2-0    -15.7281
1466        McDaniel                        0-3-0    -15.7456
1467        Buena Vista                     1-2-0    -15.8791
1468        St Xavier                       5-1-0    -15.9021
1469        Albany St GA                    3-0-0    -16.0416
1470        Incarnate Word                  2-4-0    -16.0582
1471        NW Oklahoma St                  1-2-0    -16.0595
1472        Eastern Oregon                  2-2-0    -16.1211
1473        Campbellsville                  2-3-0    -16.146
1474        Howard Payne                    1-2-0    -16.1778
1475        Bethany KS                      0-2-0    -16.1867
1476        Wheaton                         3-2-0    -16.1876
1477        Whittier                        0-5-0    -16.2236
1478        Morningside                     9-0-0    -16.2928
1479        Occidental                      0-3-0    -16.3289
1480        Dordt                           0-3-0    -16.3626
1481        Lindsey Wilson                  1-2-0    -16.3774
1482        Augsburg                        4-1-0    -16.4352
1483        Juniata                         1-2-0    -16.4569
1484        Concordia NE                    3-2-0    -16.5387
1485        Lane                            2-3-0    -16.543
1486        Montana-Western                 3-2-0    -16.5687
1487        Carthage                        2-2-0    -16.6101
1488        Washington and Lee              5-0-0    -16.6275
1489        Central St OH                   3-2-0    -16.6397
1490        Southern Oregon                 5-0-0    -16.6691
1491        Union KY                        2-3-0    -16.681
1492        Texas Lutheran                  3-2-0    -16.6949
1493        Franklin & Marshall             2-2-0    -16.7012
1494        Fayetteville St                 0-1-0    -16.7285
1495        Bethel KS                       0-2-0    -16.7444
1496        Cortland St                     6-0-0    -16.8388
1497        Jamestown                       2-2-0    -16.8455
1498        Stevenson                       1-4-0    -16.8624
1499        Texas Lutheran                  1-3-0    -16.8772
1500        SE Oklahoma St                  3-3-0    -16.9755
1501        LaGrange                        1-2-0    -16.9882
1502        Southern Virginia               0-2-0    -17.0034
1503        Bethel MN                       5-0-0    -17.0186
1504        Maryville                       0-1-0    -17.0364
1505        Colorado St-Pueblo              6-0-0    -17.0508
1506        Puget Sound                     0-2-0    -17.088
1507        Hiram                           0-1-0    -17.1045
1508        Catholic                        0-4-0    -17.1108
1509        Bowie St                        3-2-0    -17.1774
1510        Emory & Henry                   4-1-0    -17.1791
1511        Franklin & Marshall             5-1-0    -17.2613
1512        Crown                           0-1-0    -17.2731
1513        Grinnell                        0-1-0    -17.3128
1514        Gettysburg                      2-3-0    -17.3348
1515        Fort Lewis                      0-2-0    -17.3359
1516        Shenandoah                      0-3-0    -17.3632
1517        Averett                         0-3-0    -17.3632
1518        Fitchburg St                    0-2-0    -17.3912
1519        Cumberlands KY                  6-0-0    -17.3951
1520        Concordia AL                    1-0-0    -17.433
1521        MidAmerica Nazarene             3-0-0    -17.4358
1522        Linfield                        4-0-0    -17.4494
1523        Illinois Wesleyan               0-1-0    -17.4707
1524        Illinois Wesleyan               4-0-0    -17.4806
1525        Elmhurst                        6-0-0    -17.5556
1526        Moravian                        0-3-0    -17.5771
1527        Baker                           3-1-0    -17.598
1528        Widener                         4-1-0    -17.6217
1529        Susquehanna                     0-1-0    -17.6569
1530        Bridgewater St MA               5-1-0    -17.6585
1531        Pomona-Pitzer                   0-1-0    -17.6922
1532        UMass-Dartmouth                 0-2-0    -17.6952
1533        Friends                         0-2-0    -17.733
1534        Montana Tech                    4-1-0    -17.7862
1535        Bridgewater VA                  4-0-0    -17.8004
1536        Montana Tech                    4-2-0    -17.804
1537        Huntingdon AL                   4-0-0    -17.8401
1538        Pacific OR                      3-2-0    -17.9087
1539        St Ambrose                      4-2-0    -17.9619
1540        UW-Whitewater                   4-1-0    -17.9668
1541        OK Panhandle St                 1-2-0    -17.9758
1542        Lincoln PA                      0-3-0    -18.0683
1543        Olivet Nazarene                 2-2-0    -18.0863
1544        Dakota St                       1-3-0    -18.2165
1545        St Joseph's IN                  4-2-0    -18.2557
1546        Capital                         1-4-0    -18.3219
1547        Kalamazoo                       0-1-0    -18.3966
1548        Kentucky Christian              4-0-0    -18.4067
1549        Austin                          1-3-0    -18.4295
1550        West Liberty                    0-1-0    -18.5303
1551        Illinois Wesleyan               2-2-0    -18.5595
1552        Norfolk St                      3-2-0    -18.5605
1553        Ithaca                          2-2-0    -18.5867
1554        Claremont-Mudd-Scripps          0-5-0    -18.6081
1555        FDU-Florham                     1-2-0    -18.7017
1556        LaGrange                        0-2-0    -18.7168
1557        Whitworth                       4-2-0    -18.7273
1558        St Vincent                      0-2-0    -18.7317
1559        Sewanee                         0-3-0    -18.7522
1560        Kean                            0-1-0    -18.827
1561        Pacific Lutheran                5-1-0    -18.895
1562        Shorter                         3-1-0    -18.9503
1563        Augustana IL                    3-0-0    -19.0098
1564        Union NY                        3-2-0    -19.0856
1565        Lewis & Clark                   2-2-0    -19.1604
1566        Edward Waters                   2-3-0    -19.1981
1567        Bluefield                       0-5-0    -19.2072
1568        Hope                            2-2-0    -19.2203
1569        Delaware Valley                 4-1-0    -19.232
1570        Washington and Lee              3-3-0    -19.2877
1571        Menlo                           2-3-0    -19.3385
1572        Christopher Newport             4-2-0    -19.369
1573        Walsh                           2-1-0    -19.3869
1574        Austin                          1-3-0    -19.4081
1575        Montana St-Northern             3-1-0    -19.4382
1576        Earlham                         0-3-0    -19.5178
1577        McDaniel                        0-2-0    -19.5474
1578        Alfred                          0-3-0    -19.6282
1579        William Paterson                1-2-0    -19.6641
1580        Stillman                        3-0-0    -19.6711
1581        Wayland Baptist                 0-3-0    -19.7039
1582        William Jewell                  1-3-0    -19.7694
1583        Guilford                        2-3-0    -19.772
1584        Dubuque                         2-3-0    -19.7859
1585        Concordia-Moorhead              4-0-0    -19.8053
1586        Kentucky Wesleyan               1-3-0    -19.8357
1587        Lindsey Wilson                  2-4-0    -19.8541
1588        Adams St                        5-0-0    -19.895
1589        Virginia Union                  4-1-0    -19.9011
1590        Hartwick                        1-2-0    -19.9124
1591        Rocky Mountain                  5-0-0    -19.9879
1592        Ursinus                         3-2-0    -20.1221
1593        New Jersey                      3-2-0    -20.1312
1594        Eastern Oregon                  0-1-0    -20.1869
1595        Ripon                           0-1-0    -20.2941
1596        Virginia-Wise                   3-2-0    -20.4326
1597        Hiram                           0-3-0    -20.4528
1598        Chowan                          3-2-0    -20.4548
1599        St Vincent                      0-2-0    -20.4648
1600        Briar Cliff                     0-5-0    -20.4907
1601        Marietta                        0-4-0    -20.5039
1602        Baker                           5-2-0    -20.5555
1603        Evangel                         2-2-0    -20.592
1604        Morrisville St                  0-3-0    -20.6184
1605        Hardin-Simmons                  4-1-0    -20.6288
1606        Lebanon Valley                  4-1-0    -20.7089
1607        King's PA                       0-4-0    -20.736
1608        Simpson                         3-2-0    -20.74
1609        Bethel KS                       0-6-0    -20.7422
1610        Catawba                         3-1-0    -20.7435
1611        Trinity Bible                   0-1-0    -20.8286
1612        Crown                           0-1-0    -20.8286
1613        Trine                           2-2-0    -20.8291
1614        Thiel                           0-1-0    -20.8337
1615        Methodist                       0-1-0    -20.8337
1616        Lycoming                        0-1-0    -20.8418
1617        Concordia IL                    5-1-0    -20.8587
1618        Kentucky Christian              3-2-0    -20.975
1619        Springfield                     5-1-0    -20.9999
1620        Greensboro                      0-1-0    -21.0005
1621        Concordia WI                    2-2-0    -21.0178
1622        Averett                         0-2-0    -21.036
1623        Methodist                       4-1-0    -21.0408
1624        Westminster MO                  1-2-0    -21.0455
1625        Cumberland TN                   5-1-0    -21.0537
1626        Cornell IA                      2-4-0    -21.0698
1627        Hobart                          8-0-0    -21.0707
1628        Bridgewater VA                  0-1-0    -21.0715
1629        Cortland St                     3-1-0    -21.0728
1630        DePauw                          1-4-0    -21.0749
1631        Cal Lutheran                    4-2-0    -21.0982
1632        Texas Lutheran                  0-1-0    -21.2984
1633        Guilford                        3-2-0    -21.3961
1634        Lycoming                        3-1-0    -21.4485
1635        Hamline                         0-1-0    -21.4501
1636        Waldorf                         0-1-0    -21.4824
1637        Bacone                          4-0-0    -21.5156
1638        Greenville                      0-1-0    -21.5238
1639        Augustana IL                    2-3-0    -21.5443
1640        MIT                             1-2-0    -21.551
1641        Briar Cliff                     1-3-0    -21.5532
1642        Pikeville                       2-4-0    -21.6417
1643        Texas College                   0-3-0    -21.656
1644        Mass Maritime                   3-1-0    -21.6708
1645        Westminster MO                  0-2-0    -21.6812
1646        Luther                          0-3-0    -21.7078
1647        Haskell                         0-3-0    -21.7316
1648        Pomona-Pitzer                   1-2-0    -21.7808
1649        Cumberland TN                   3-2-0    -21.8092
1650        Sul Ross St                     3-2-0    -21.8323
1651        Carnegie Mellon                 0-1-0    -21.8749
1652        Wartburg                        2-2-0    -21.8837
1653        Brockport St                    1-2-0    -21.9155
1654        Rhodes                          3-1-0    -21.9825
1655        Olivet Nazarene                 1-3-0    -22.0058
1656        Muhlenberg                      4-0-0    -22.0932
1657        Martin Luther                   1-1-0    -22.1175
1658        Worcester St                    0-1-0    -22.1322
1659        Point U.                        1-2-0    -22.1403
1660        Wheaton                         5-0-0    -22.1407
1661        Ripon                           0-1-0    -22.1909
1662        Husson                          0-2-0    -22.2041
1663        Knox                            0-5-0    -22.228
1664        Western New England             0-1-0    -22.254
1665        Simpson                         3-1-0    -22.3301
1666        Rocky Mountain                  1-3-0    -22.3591
1667        St Mary KS                      3-2-0    -22.4255
1668        Maranatha Baptist               0-3-0    -22.4328
1669        SW Assem of God                 2-1-0    -22.4863
1670        OK Panhandle St                 2-3-0    -22.5168
1671        Benedictine KS                  4-2-0    -22.5363
1672        Evangel                         5-1-0    -22.5396
1673        Midland U.                      1-3-0    -22.5702
1674        Doane                           5-0-0    -22.6233
1675        Alma                            0-1-0    -22.6284
1676        North Carolina Wesleyan         3-2-0    -22.6362
1677        Ave Maria                       0-4-0    -22.6591
1678        Wabash                          5-0-0    -22.7103
1679        Apprentice                      0-2-0    -22.7282
1680        South Dakota Tech               1-3-0    -22.771
1681        Avila                           1-4-0    -22.9071
1682        St Olaf                         5-1-0    -22.9074
1683        Hartwick                        2-2-0    -22.9277
1684        Missouri Valley                 5-0-0    -22.9741
1685        Sterling                        0-4-0    -22.9752
1686        Bethel TN                       4-1-0    -22.9927
1687        Johns Hopkins                   6-0-0    -23.0334
1688        East Texas Baptist              2-3-0    -23.0363
1689        Waldorf                         3-3-0    -23.0428
1690        Greenville                      4-0-0    -23.048
1691        Misericordia                    0-2-0    -23.0926
1692        Missouri S&T                    6-0-0    -23.0974
1693        McPherson                       1-3-0    -23.1826
1694        Webber Int'l                    1-1-0    -23.1836
1695        Peru St                         0-1-0    -23.1891
1696        Husson                          1-3-0    -23.309
1697        Allegheny                       0-3-0    -23.3388
1698        Peru St                         3-2-0    -23.373
1699        Maranatha Baptist               0-3-0    -23.4053
1700        Aurora                          2-3-0    -23.4285
1701        Muskingum                       1-3-0    -23.458
1702        Millsaps                        4-1-0    -23.4591
1703        Plymouth St                     0-1-0    -23.5605
1704        Redlands                        3-2-0    -23.5958
1705        Dakota Wesleyan                 5-1-0    -23.7415
1706        Susquehanna                     4-1-0    -23.7925
1707        Endicott                        6-0-0    -23.8114
1708        DePauw                          1-3-0    -23.8272
1709        William Paterson                3-2-0    -23.855
1710        Merchant Marine                 0-1-0    -23.922
1711        Rochester                       0-1-0    -23.922
1712        Framingham St                   0-1-0    -23.9931
1713        Davidson                        2-2-0    -24.1887
1714        Robert Morris IL                5-1-0    -24.2629
1715        Faulkner                        4-2-0    -24.363
1716        Iowa Wesleyan                   1-4-0    -24.3754
1717        Coast Guard                     3-1-0    -24.3857
1718        Austin                          0-2-0    -24.3867
1719        Whitworth                       3-1-0    -24.4102
1720        Campbell                        1-3-0    -24.4372
1721        Carroll MT                      5-0-0    -24.4536
1722        Claremont-Mudd-Scripps          0-2-0    -24.4619
1723        Willamette                      4-0-0    -24.5787
1724        Rowan                           4-0-0    -24.614
1725        Wilkes                          1-1-0    -24.737
1726        Westfield St                    2-3-0    -24.7398
1727        Westminster PA                  0-4-0    -24.839
1728        Sterling                        1-3-0    -24.9331
1729        Heidelberg                      5-1-0    -24.9526
1730        Juniata                         2-3-0    -24.9657
1731        Trinity Int'l                   2-4-0    -25.0395
1732        Moravian                        2-1-0    -25.0551
1733        Lakeland                        1-3-0    -25.0662
1734        Virginia U-Lynchburg            0-1-0    -25.1244
1735        Tabor                           3-1-0    -25.1305
1736        St Norbert                      4-0-0    -25.1488
1737        Plymouth St                     0-3-0    -25.1512
1738        Mississippi College             1-2-0    -25.1766
1739        Butler                          0-1-0    -25.3481
1740        Rhodes                          3-1-0    -25.358
1741        Urbana                          2-3-0    -25.3746
1742        Dakota St                       1-4-0    -25.49
1743        Mount Ida                       3-3-0    -25.532
1744        Montclair St                    1-1-0    -25.5926
1745        Earlham                         0-1-0    -25.6337
1746        Belhaven                        3-2-0    -25.6708
1747        King's PA                       2-1-0    -25.702
1748        Lake Forest                     3-2-0    -25.7865
1749        Culver-Stockton                 0-3-0    -25.8342
1750        Lycoming                        5-0-0    -25.8534
1751        Kentucky St                     1-0-0    -25.8957
1752        Adrian                          5-0-0    -25.9145
1753        Greenville                      4-1-0    -25.9404
1754        MacMurray                       1-3-0    -25.9558
1755        RPI                             2-2-0    -26.0284
1756        Otterbein                       4-0-0    -26.0526
1757        St Lawrence                     0-1-0    -26.0672
1758        MacMurray                       0-1-0    -26.0894
1759        Iowa Wesleyan                   2-3-0    -26.108
1760        Rockford                        0-3-0    -26.1198
1761        Susquehanna                     2-1-0    -26.1398
1762        Avila                           1-3-0    -26.1434
1763        Northwestern MN                 3-1-0    -26.1485
1764        Denison                         1-3-0    -26.266
1765        Dickinson St                    1-1-0    -26.324
1766        Lewis & Clark                   2-2-0    -26.3257
1767        Concordia MI                    0-1-0    -26.3843
1768        Mars Hill                       4-0-0    -26.5072
1769        Methodist                       1-3-0    -26.5134
1770        Cal Lutheran                    4-0-0    -26.5605
1771        Wilmington                      0-3-0    -26.589
1772        MidAmerica Nazarene             5-2-0    -26.5911
1773        Case Western Reserve            2-2-0    -26.6276
1774        St Norbert                      0-2-0    -26.6777
1775        Baldwin-Wallace                 4-1-0    -26.697
1776        Greensboro                      2-2-0    -26.7399
1777        Chapman                         2-3-0    -26.7675
1778        Peru St                         2-3-0    -26.9244
1779        Trinity Int'l                   2-2-0    -26.9265
1780        Frostburg St                    1-1-0    -26.9446
1781        Wittenberg                      3-1-0    -27.0048
1782        Southern Virginia               1-2-0    -27.0069
1783        Beloit                          0-3-0    -27.0361
1784        Jamestown                       0-1-0    -27.0613
1785        Albright                        4-1-0    -27.1464
1786        Friends                         1-3-0    -27.1716
1787        Wayland Baptist                 2-0-0    -27.1765
1788        Catholic                        3-3-0    -27.1861
1789        Nebraska Wesleyan               3-1-0    -27.2024
1790        Gallaudet                       3-2-0    -27.2433
1791        Ohio Northern                   1-3-0    -27.2945
1792        Miles                           4-0-0    -27.3028
1793        Westfield St                    1-4-0    -27.3257
1794        Thiel                           2-1-0    -27.4116
1795        Heidelberg                      4-1-0    -27.47
1796        Ave Maria                       0-1-0    -27.5022
1797        Haskell                         0-1-0    -27.5022
1798        St Mary KS                      3-3-0    -27.506
1799        Bethany WV                      1-4-0    -27.541
1800        Crown                           1-3-0    -27.5843
1801        Culver-Stockton                 1-1-0    -27.6821
1802        Frostburg St                    0-2-0    -27.6966
1803        Plymouth St                     1-3-0    -27.6979
1804        Ottawa                          3-2-0    -27.7847
1805        Carnegie Mellon                 5-1-0    -27.8884
1806        Campbellsville                  0-1-0    -27.9013
1807        Kalamazoo                       3-2-0    -27.902
1808        Pomona-Pitzer                   0-4-0    -27.9267
1809        Randolph-Macon                  4-1-0    -27.9422
1810        Rowan                           3-1-0    -27.9641
1811        Union KY                        2-2-0    -27.9687
1812        Wash & Jeff                     4-2-0    -28.074
1813        Oberlin                         0-1-0    -28.0772
1814        La Verne                        2-3-0    -28.0777
1815        Norwich                         4-2-0    -28.079
1816        Monmouth IL                     0-2-0    -28.2027
1817        Occidental                      0-2-0    -28.3109
1818        Beloit                          0-2-0    -28.3472
1819        Hiram                           0-4-0    -28.4393
1820        Kansas Wesleyan                 3-3-0    -28.5128
1821        Becker                          0-3-0    -28.6169
1822        Point U.                        0-1-0    -28.6643
1823        Union NY                        3-2-0    -28.8483
1824        Bacone                          2-2-0    -28.8806
1825        Benedictine KS                  3-2-0    -28.9154
1826        WPI                             0-1-0    -28.9976
1827        Webber Int'l                    3-3-0    -29.0713
1828        Kansas Wesleyan                 3-2-0    -29.1202
1829        Curry                           3-2-0    -29.2334
1830        La Verne                        2-2-0    -29.3559
1831        Sewanee                         2-2-0    -29.379
1832        Midland U.                      2-1-0    -29.4406
1833        Castleton St                    4-1-0    -29.5016
1834        Carroll WI                      5-1-0    -29.553
1835        Mount Union                     6-0-0    -29.5662
1836        Marietta                        0-4-0    -29.5947
1837        Geneva                          2-2-0    -29.7158
1838        Muskingum                       2-2-0    -29.7438
1839        Kean                            3-0-0    -29.8385
1840        St Norbert                      4-1-0    -29.8812
1841        Ripon                           3-1-0    -29.8984
1842        Montclair St                    2-1-0    -29.9006
1843        Anna Maria                      0-4-0    -29.9136
1844        Concordia MI                    0-3-0    -29.9657
1845        Beloit                          0-3-0    -29.9889
1846        Utica                           3-2-0    -29.9935
1847        Grand View                      5-0-0    -30.1355
1848        Trinity TX                      3-2-0    -30.1721
1849        Allegheny                       0-2-0    -30.2631
1850        Defiance                        0-2-0    -30.3603
1851        Siena Heights                   2-1-0    -30.4324
1852        Doane                           2-2-0    -30.4914
1853        Ohio Northern                   3-1-0    -30.6115
1854        Oberlin                         1-3-0    -30.6741
1855        Lindenwood-Belleville           2-0-0    -30.6757
1856        UMass-Dartmouth                 0-4-0    -30.6829
1857        Kenyon                          2-2-0    -30.7452
1858        Ursinus                         3-1-0    -30.8332
1859        Becker                          0-2-0    -30.8918
1860        Eureka                          1-3-0    -30.9107
1861        Coe                             5-0-0    -30.9193
1862        Ottawa                          5-1-0    -31.0342
1863        John Carroll                    2-1-0    -31.052
1864        Hanover                         4-1-0    -31.0538
1865        Dickinson                       2-1-0    -31.0625
1866        Valley City St                  2-2-0    -31.3414
1867        Coe                             5-1-0    -31.3563
1868        Webber Int'l                    0-1-0    -31.395
1869        Wilmington                      1-2-0    -31.4011
1870        Grove City                      2-3-0    -31.4276
1871        Grinnell                        1-4-0    -31.4352
1872        St Scholastica                  3-2-0    -31.4502
1873        Hiram                           0-2-0    -31.4787
1874        Bethany KS                      2-2-0    -31.4891
1875        Hope                            3-2-0    -31.5112
1876        Edward Waters                   3-2-0    -31.5163
1877        Gettysburg                      5-0-0    -31.5542
1878        North Carolina Wesleyan         0-4-0    -31.7047
1879        Salve Regina                    5-0-0    -31.7305
1880        Central Methodist               2-3-0    -31.7916
1881        Lawrence                        1-3-0    -31.8097
1882        Concordia WI                    4-1-0    -31.8659
1883        Wartburg                        4-0-0    -31.899
1884        Thiel                           0-2-0    -31.9801
1885        Monmouth IL                     2-2-0    -32.0175
1886        Jamestown                       2-2-0    -32.0511
1887        John Carroll                    4-2-0    -32.1073
1888        SW Assem of God                 2-3-0    -32.1932
1889        Rockford                        0-2-0    -32.4038
1890        Redlands                        3-1-0    -32.4202
1891        UMass-Dartmouth                 1-3-0    -32.4356
1892        Anna Maria                      2-3-0    -32.4521
1893        Wash & Jeff                     4-1-0    -32.4601
1894        Hastings                        4-1-0    -32.5151
1895        Franklin                        5-2-0    -32.596
1896        Lake Forest                     5-0-0    -32.6205
1897        Wittenberg                      7-1-0    -32.6215
1898        Eureka                          3-2-0    -32.7036
1899        Thiel                           1-3-0    -32.7952
1900        Western New England             2-3-0    -32.8342
1901        Nichols                         1-3-0    -32.9035
1902        Bethel KS                       0-2-0    -32.9085
1903        Bethany KS                      1-3-0    -33.0052
1904        Nichols                         0-3-0    -33.0206
1905        Olivet                          0-5-0    -33.0678
1906        Aurora                          3-2-0    -33.0706
1907        Centre                          3-2-0    -33.0843
1908        Chicago                         2-2-0    -33.1953
1909        St Francis IL                   2-1-0    -33.2228
1910        MIT                             4-2-0    -33.2398
1911        Maryville                       2-2-0    -33.3499
1912        Occidental                      2-1-0    -33.3809
1913        Minnesota-Morris                3-3-0    -33.4193
1914        Siena Heights                   2-2-0    -33.458
1915        Worcester St                    4-1-0    -33.4644
1916        Rose-Hulman                     2-2-0    -33.5364
1917        Anderson                        0-4-0    -33.5381
1918        Graceland                       2-1-0    -33.5985
1919        Bridgewater VA                  3-2-0    -33.6657
1920        Denison                         3-1-0    -33.6782
1921        Illinois College                5-1-0    -33.716
1922        Hampden-Sydney                  3-2-0    -33.7452
1923        Northwestern IA                 6-0-0    -33.8157
1924        Chicago                         0-1-0    -33.8996
1925        Case Western Reserve            0-1-0    -33.8996
1926        Birmingham-Southern             3-2-0    -33.9259
1927        Southwestern KS                 3-2-0    -33.9494
1928        St Vincent                      0-2-0    -34.0849
1929        Claremont-Mudd-Scripps          0-2-0    -34.1098
1930        Grove City                      0-1-0    -34.1602
1931        Loras                           2-1-0    -34.2566
1932        Shenandoah                      0-1-0    -34.2598
1933        Maranatha Baptist               0-2-0    -34.3361
1934        Westminster PA                  3-2-0    -34.4992
1935        Illinois College                3-1-0    -34.5726
1936        Oberlin                         0-1-0    -34.6664
1937        Georgetown KY                   5-0-0    -34.7101
1938        William Penn                    5-0-0    -34.736
1939        SUNY-Maritime                   1-3-0    -34.7673
1940        Mayville St                     1-4-0    -34.7903
1941        Maine Maritime                  0-3-0    -34.805
1942        Lakeland                        0-1-0    -34.8238
1943        Mt St Joseph                    0-2-0    -34.8273
1944        Fitchburg St                    0-3-0    -34.9767
1945        Castleton St                    3-2-0    -35.0288
1946        Martin Luther                   0-2-0    -35.0646
1947        Hobart                          4-0-0    -35.1509
1948        Macalester                      4-1-0    -35.1549
1949        Concordia NE                    2-1-0    -35.2715
1950        Coast Guard                     2-2-0    -35.2766
1951        Ferrum                          3-2-0    -35.2865
1952        Husson                          0-2-0    -35.357
1953        Maine Maritime                  0-4-0    -35.3845
1954        SUNY-Maritime                   2-2-0    -35.3931
1955        St Vincent                      0-4-0    -35.5026
1956        Curry                           3-0-0    -35.5198
1957        Worcester St                    2-2-0    -35.6366
1958        Ferrum                          4-1-0    -35.7123
