Rank     Team                            W-L-T    Schedule Factor
1331        Slippery Rock                   4-1-0    -11.1619
1332        Shaw                            0-4-0    -11.2517
1333        Texas Lutheran                  5-0-0    -11.2688
1334        Linfield                        5-0-0    -11.2955
1335        McDaniel                        1-2-0    -11.3081
1336        St Joseph's IN                  5-1-0    -11.3203
1337        Dickinson St                    4-2-0    -11.3699
1338        Muskingum                       0-2-0    -11.3726
1339        Denison                         3-2-0    -11.3747
1340        Dickinson                       1-4-0    -11.3832
1341        Whitworth                       2-3-0    -11.3841
1342        Merchant Marine                 1-4-0    -11.4085
1343        Wheaton                         5-0-0    -11.4175
1344        Occidental                      1-4-0    -11.4393
1345        Susquehanna                     2-3-0    -11.4533
1346        Ferrum                          0-4-0    -11.4763
1347        Lincoln MO                      2-4-0    -11.5613
1348        Geneva                          0-5-0    -11.5709
1349        St Norbert                      0-1-0    -11.5756
1350        Kutztown                        3-3-0    -11.6028
1351        Wittenberg                      4-1-0    -11.6113
1352        Widener                         4-0-0    -11.625
1353        Heidelberg                      5-0-0    -11.6797
1354        Columbia                        0-1-0    -11.6989
1355        Muskingum                       1-2-0    -11.7247
1356        St Ambrose                      4-2-0    -11.7472
1357        Delaware Valley                 4-1-0    -11.7707
1358        Lindsey Wilson                  5-1-0    -11.8028
1359        Bethel MN                       0-1-0    -11.846
1360        Frostburg St                    0-2-0    -11.8483
1361        Apprentice                      0-1-0    -11.8777
1362        Grove City                      0-2-0    -11.9148
1363        Heidelberg                      3-2-0    -11.9448
1364        Illinois Wesleyan               2-1-0    -11.9948
1365        Morehouse                       2-1-0    -11.9985
1366        Kentucky Christian              2-3-0    -12.0007
1367        Southern Virginia               1-3-0    -12.0187
1368        Carthage                        2-3-0    -12.0884
1369        Grinnell                        0-1-0    -12.092
1370        Framingham St                   5-1-0    -12.1237
1371        Kenyon                          0-4-0    -12.1644
1372        Widener                         6-0-0    -12.1866
1373        Washington U.                   0-5-0    -12.2784
1374        Dordt                           1-2-0    -12.2858
1375        Dordt                           0-2-0    -12.3232
1376        Kentucky St                     0-3-0    -12.3692
1377        Midland U.                      1-3-0    -12.3955
1378        Luther                          2-2-0    -12.4218
1379        Faulkner                        6-0-0    -12.4235
1380        Southern Arkansas               4-1-0    -12.4338
1381        New Haven                       4-1-0    -12.4653
1382        Stonehill                       4-1-0    -12.4882
1383        Concordia NE                    2-4-0    -12.5852
1384        Concordia-Moorhead              3-2-0    -12.5864
1385        Otterbein                       3-2-0    -12.601
1386        New Jersey                      1-1-0    -12.6554
1387        Bethel MN                       3-1-0    -12.6925
1388        Hamline                         0-1-0    -12.7717
1389        Puget Sound                     2-2-0    -12.8659
1390        St John's MN                    5-0-0    -12.9027
1391        Dordt                           0-2-0    -12.912
1392        Stetson                         4-2-0    -12.9351
1393        Sul Ross St                     0-4-0    -12.9542
1394        St Francis IL                   0-2-0    -13.0053
1395        Union KY                        1-3-0    -13.0383
1396        Western St CO                   2-2-0    -13.0566
1397        New Haven                       0-1-0    -13.1369
1398        St Anselm                       0-1-0    -13.1369
1399        Maine Maritime                  1-3-0    -13.1581
1400        West Georgia                    3-1-0    -13.1616
1401        Briar Cliff                     0-4-0    -13.1796
1402        Lewis & Clark                   0-2-0    -13.2187
1403        Kutztown                        3-1-0    -13.3913
1404        Lane                            0-1-0    -13.4133
1405        Johns Hopkins                   5-0-0    -13.4254
1406        Wesley                          4-0-0    -13.5247
1407        John Carroll                    6-0-0    -13.5537
1408        Wingate                         3-2-0    -13.5711
1409        Morrisville St                  3-1-0    -13.5829
1410        SE Oklahoma St                  5-1-0    -13.5855
1411        Albright                        3-2-0    -13.7347
1412        Otterbein                       2-2-0    -13.8333
1413        Ursinus                         3-2-0    -13.8344
1414        Missouri Baptist                0-6-0    -13.8586
1415        UW-Stout                        2-0-0    -13.87
1416        Juniata                         3-2-0    -13.8904
1417        Pomona-Pitzer                   0-4-0    -13.9158
1418        Belhaven                        1-3-0    -13.9828
1419        Miles                           2-1-0    -13.9901
1420        Mary Hardin-Baylor              6-0-0    -14.0645
1421        Misericordia                    0-2-0    -14.0691
1422        Concordia AL                    0-2-0    -14.0699
1423        Lake Forest                     0-3-0    -14.089
1424        North Central                   3-2-0    -14.0935
1425        Edward Waters                   1-2-0    -14.1365
1426        Hope                            2-3-0    -14.1405
1427        Marietta                        1-2-0    -14.1492
1428        Austin                          3-2-0    -14.2079
1429        Warner U.                       3-1-0    -14.2581
1430        Montclair St                    3-2-0    -14.3567
1431        Chicago                         3-1-0    -14.3876
1432        Briar Cliff                     0-1-0    -14.3956
1433        Fayetteville St                 2-1-0    -14.4258
1434        Averett                         0-1-0    -14.4737
1435        Simpson                         1-2-0    -14.4788
1436        Point U.                        0-2-0    -14.5626
1437        NW Oklahoma St                  1-3-0    -14.5717
1438        Becker                          0-2-0    -14.5794
1439        Loras                           0-1-0    -14.5802
1440        Austin                          2-2-0    -14.5842
1441        Nichols                         0-2-0    -14.588
1442        Wartburg                        5-0-0    -14.6063
1443        New Jersey                      0-1-0    -14.7106
1444        Texas Lutheran                  4-1-0    -14.7139
1445        Webber Int'l                    3-1-0    -14.7446
1446        Whitworth                       4-1-0    -14.7477
1447        Campbellsville                  3-1-0    -14.7703
1448        Hampden-Sydney                  4-1-0    -14.8364
1449        Henderson St                    6-0-0    -14.8394
1450        Sewanee                         0-4-0    -14.8506
1451        East Texas Baptist              4-2-0    -14.8834
1452        Union NY                        2-3-0    -14.8972
1453        Capital                         1-3-0    -14.9007
1454        Butler                          0-2-0    -14.9034
1455        UW-Whitewater                   6-0-0    -14.915
1456        Mass Maritime                   1-3-0    -14.9252
1457        Concordia MI                    2-1-0    -14.9283
1458        FDU-Florham                     0-3-0    -14.9303
1459        Adrian                          3-1-0    -14.9415
1460        Albany St GA                    3-0-0    -14.9477
1461        Wooster                         1-4-0    -14.9532
1462        Lock Haven                      1-3-0    -14.955
1463        Southeastern U.                 2-3-0    -14.9971
1464        Graceland                       2-3-0    -15.0303
1465        Culver-Stockton                 0-1-0    -15.0563
1466        Central St OH                   0-1-0    -15.0581
1467        Lebanon Valley                  1-3-0    -15.1241
1468        William Jewell                  2-3-0    -15.2012
1469        Rowan                           3-1-0    -15.2472
1470        Rochester                       3-0-0    -15.26
1471        Augsburg                        0-3-0    -15.2699
1472        Hampden-Sydney                  3-1-0    -15.3098
1473        Lincoln PA                      0-4-0    -15.3418
1474        Kean                            1-4-0    -15.3735
1475        Iowa Wesleyan                   0-1-0    -15.3916
1476        Ohio Northern                   2-1-0    -15.4361
1477        Southwestern TX                 0-4-0    -15.4936
1478        Georgetown KY                   5-0-0    -15.5131
1479        Lindsey Wilson                  4-1-0    -15.5188
1480        Ohio Northern                   5-1-0    -15.5287
1481        Cortland St                     3-2-0    -15.5412
1482        Greensboro                      0-1-0    -15.5482
1483        Peru St                         0-2-0    -15.5956
1484        Southern Virginia               0-1-0    -15.6443
1485        St Joseph's IN                  0-1-0    -15.6669
1486        Elizabeth City St               3-1-0    -15.7069
1487        Augsburg                        4-1-0    -15.7755
1488        Menlo                           2-1-0    -15.8654
1489        Cal Lutheran                    3-2-0    -15.9002
1490        Sul Ross St                     2-1-0    -15.9145
1491        SW Oklahoma St                  1-3-0    -15.9363
1492        Cheyney                         0-4-0    -15.9488
1493        SW Assem of God                 3-2-0    -15.9592
1494        Ripon                           0-1-0    -15.9756
1495        Gettysburg                      3-2-0    -16.0084
1496        Lindenwood-Belleville           2-4-0    -16.0939
1497        Southern Nazarene               0-4-0    -16.1181
1498        Dakota Wesleyan                 1-1-0    -16.1227
1499        Trinity TX                      2-3-0    -16.1799
1500        Kean                            1-2-0    -16.2107
1501        Central IA                      4-2-0    -16.2358
1502        Shaw                            2-2-0    -16.2812
1503        Howard Payne                    3-3-0    -16.3045
1504        SW Baptist                      3-3-0    -16.316
1505        Cumberland TN                   3-2-0    -16.3455
1506        Bluefield                       3-3-0    -16.3852
1507        Virginia St                     5-0-0    -16.4453
1508        Arizona Christian               0-5-0    -16.4463
1509        Fort Valley St                  2-2-0    -16.4632
1510        Chapman                         3-1-0    -16.4908
1511        Carnegie Mellon                 0-3-0    -16.5433
1512        Franklin & Marshall             2-2-0    -16.6537
1513        Stevenson                       1-0-0    -16.6866
1514        MidAmerica Nazarene             6-0-0    -16.6921
1515        Pacific Lutheran                3-1-0    -16.7573
1516        Concordia AL                    1-1-0    -16.7777
1517        Haskell                         0-3-0    -16.844
1518        Georgetown KY                   3-2-0    -16.8805
1519        South Dakota Tech               2-2-0    -16.8915
1520        Texas College                   0-5-0    -16.9651
1521        Southwestern TX                 0-1-0    -17.0222
1522        Jamestown                       0-1-0    -17.0733
1523        Central Methodist               2-3-0    -17.0773
1524        Harding                         5-0-0    -17.1194
1525        Averett                         0-1-0    -17.1256
1526        Luther                          3-1-0    -17.1301
1527        Susquehanna                     0-1-0    -17.1497
1528        Stonehill                       0-1-0    -17.1645
1529        Coast Guard                     0-3-0    -17.1968
1530        Stevenson                       3-2-0    -17.2004
1531        La Verne                        1-3-0    -17.2425
1532        St John Fisher                  5-0-0    -17.2483
1533        Occidental                      4-0-0    -17.3295
1534        UW-Platteville                  4-0-0    -17.3368
1535        Wisconsin Lutheran              0-1-0    -17.428
1536        Westminster PA                  2-4-0    -17.4741
1537        St Thomas                       3-1-0    -17.486
1538        Ouachita Baptist                5-0-0    -17.516
1539        Anderson                        1-3-0    -17.5171
1540        Assumption                      3-3-0    -17.5496
1541        Southern Conn St                0-3-0    -17.6436
1542        Whittier                        2-3-0    -17.7086
1543        North Carolina Wesleyan         1-4-0    -17.7318
1544        Peru St                         0-1-0    -17.7926
1545        Evangel                         0-1-0    -17.7926
1546        St Vincent                      1-3-0    -17.8417
1547        William Paterson                1-3-0    -17.8689
1548        Lakeland                        0-1-0    -17.8957
1549        Millikin                        0-2-0    -17.9223
1550        Allegheny                       0-2-0    -17.9527
1551        Paine                           0-3-0    -17.9678
1552        Hobart                          5-0-0    -17.9732
1553        Chowan                          0-2-0    -18.0464
1554        Fayetteville St                 3-3-0    -18.0975
1555        Dakota Wesleyan                 6-0-0    -18.1457
1556        Jacksonville FL                 5-1-0    -18.1902
1557        Johnson C. Smith                0-2-0    -18.2324
1558        McPherson                       0-1-0    -18.2573
1559        Emory & Henry                   3-1-0    -18.3245
1560        Texas College                   0-4-0    -18.3331
1561        Mayville St                     0-3-0    -18.4134
1562        Wabash                          4-1-0    -18.4927
1563        La Verne                        1-4-0    -18.4993
1564        Carleton                        1-1-0    -18.5256
1565        Western New England             3-1-0    -18.6252
1566        Augustana IL                    1-4-0    -18.6621
1567        Dubuque                         1-2-0    -18.6674
1568        Aurora                          0-3-0    -18.6739
1569        Benedict                        3-2-0    -18.7106
1570        Kentucky Christian              3-1-0    -18.7456
1571        Paine                           2-3-0    -18.7522
1572        Clarion                         2-2-0    -18.7592
1573        Missouri Valley                 4-1-0    -18.8754
1574        North Central                   5-0-0    -18.8896
1575        Concordia NE                    3-2-0    -18.8988
1576        Midland U.                      1-4-0    -18.9291
1577        Lewis & Clark                   0-4-0    -18.9499
1578        Worcester St                    4-1-0    -18.9905
1579        Briar Cliff                     2-1-0    -18.9964
1580        FDU-Florham                     0-4-0    -19.0483
1581        Benedictine IL                  0-2-0    -19.1087
1582        Concordia IL                    0-2-0    -19.1154
1583        Thomas More                     4-2-0    -19.1888
1584        Claremont-Mudd-Scripps          1-2-0    -19.2186
1585        Albion                          2-3-0    -19.2429
1586        Illinois Wesleyan               2-2-0    -19.2627
1587        Kentucky Wesleyan               2-4-0    -19.2955
1588        Kenyon                          1-4-0    -19.3445
1589        Case Western Reserve            3-2-0    -19.3617
1590        Kansas Wesleyan                 1-4-0    -19.3766
1591        Stillman                        2-2-0    -19.4173
1592        Millikin                        1-2-0    -19.4955
1593        Houston Baptist                 1-2-0    -19.5092
1594        Waynesburg                      5-1-0    -19.5193
1595        UMass-Dartmouth                 1-4-0    -19.5998
1596        American Int'l                  3-2-0    -19.6105
1597        Langston                        3-2-0    -19.6624
1598        Hiram                           2-2-0    -19.6639
1599        Lawrence                        0-4-0    -19.669
1600        Southwestern KS                 0-2-0    -19.7684
1601        Ohio Wesleyan                   2-2-0    -19.7827
1602        Albion                          4-1-0    -19.7832
1603        Bethel TN                       3-1-0    -19.8218
1604        Avila                           0-2-0    -19.9177
1605        Endicott                        2-2-0    -20.0127
1606        Peru St                         1-5-0    -20.0788
1607        Endicott                        3-3-0    -20.1456
1608        OK Panhandle St                 4-1-0    -20.1659
1609        William Paterson                3-2-0    -20.1982
1610        McPherson                       1-3-0    -20.2144
1611        Nebraska Wesleyan               2-3-0    -20.221
1612        Lebanon Valley                  0-1-0    -20.2512
1613        Ferrum                          0-1-0    -20.3075
1614        Misericordia                    0-3-0    -20.3317
1615        Stevenson                       3-1-0    -20.3798
1616        Hanover                         1-4-0    -20.5162
1617        Ithaca                          3-2-0    -20.6791
1618        RPI                             4-1-0    -20.7174
1619        Bentley                         3-3-0    -20.7883
1620        Arkansas Tech                   3-0-0    -20.8111
1621        King's PA                       2-3-0    -20.8697
1622        Wilkes                          0-1-0    -20.879
1623        Marist                          1-1-0    -20.8912
1624        Marietta                        1-3-0    -20.9012
1625        Rhodes                          4-2-0    -20.9028
1626        Guilford                        3-2-0    -20.9236
1627        Gustavus Adolphus               3-2-0    -20.9822
1628        Central Methodist               3-3-0    -21.0266
1629        Misericordia                    1-2-0    -21.0697
1630        Pikeville                       4-2-0    -21.1279
1631        Elmhurst                        2-3-0    -21.1594
1632        King's PA                       2-1-0    -21.1639
1633        Kalamazoo                       1-3-0    -21.2149
1634        Southwestern TX                 1-2-0    -21.2355
1635        Ave Maria                       0-1-0    -21.2981
1636        Nichols                         0-3-0    -21.3501
1637        Wabash                          5-0-0    -21.4707
1638        Wash & Jeff                     5-0-0    -21.5653
1639        Jamestown                       2-3-0    -21.5891
1640        Waldorf                         1-3-0    -21.6093
1641        Huntingdon AL                   3-2-0    -21.6764
1642        St Lawrence                     5-0-0    -21.7271
1643        Maryville                       3-3-0    -21.8146
1644        MIT                             5-0-0    -21.8255
1645        Millsaps                        1-2-0    -21.8798
1646        North Park                      2-2-0    -21.9145
1647        Centre                          5-0-0    -21.9952
1648        Lakeland                        0-1-0    -22.1569
1649        Edward Waters                   0-1-0    -22.1853
1650        Quincy                          3-2-0    -22.2208
1651        Rowan                           4-0-0    -22.2609
1652        East Central OK                 4-1-0    -22.3511
1653        WPI                             2-1-0    -22.3548
1654        Northwestern IA                 3-1-0    -22.5081
1655        Geneva                          3-0-0    -22.5085
1656        Benedictine KS                  3-2-0    -22.5495
1657        Alfred St                       0-4-0    -22.5583
1658        Gannon                          3-1-0    -22.5725
1659        Dordt                           1-3-0    -22.6284
1660        Monmouth IL                     5-0-0    -22.6368
1661        Springfield                     3-2-0    -22.6544
1662        LIU Post                        4-1-0    -22.7577
1663        FDU-Florham                     0-2-0    -22.7931
1664        Linfield                        3-1-0    -22.8807
1665        Evangel                         0-1-0    -22.9166
1666        Bridgewater VA                  4-1-0    -22.9182
1667        Doane                           2-2-0    -22.9726
1668        WV Wesleyan                     2-1-0    -22.9754
1669        Lincoln PA                      1-2-0    -22.995
1670        Rochester                       2-3-0    -22.999
1671        Fitchburg St                    2-3-0    -23.011
1672        St Norbert                      3-2-0    -23.0807
1673        Manchester                      3-3-0    -23.1575
1674        Trinity Bible                   0-1-0    -23.2082
1675        Gustavus Adolphus               3-2-0    -23.2332
1676        Paine                           0-1-0    -23.2587
1677        Valparaiso                      2-1-0    -23.2735
1678        Moravian                        3-1-0    -23.2792
1679        Curry                           0-4-0    -23.3292
1680        Grove City                      0-2-0    -23.3306
1681        Olivet                          2-2-0    -23.3598
1682        Gallaudet                       0-3-0    -23.3697
1683        Lake Forest                     0-2-0    -23.4053
1684        Augustana IL                    3-1-0    -23.4222
1685        Berry                           2-1-0    -23.4498
1686        UNC-Pembroke                    1-1-0    -23.4768
1687        Elmhurst                        3-2-0    -23.4915
1688        Plymouth St                     0-3-0    -23.5053
1689        Bridgewater St MA               3-2-0    -23.7132
1690        Graceland                       0-1-0    -23.7311
1691        Coast Guard                     2-3-0    -23.7374
1692        Campbell                        4-1-0    -23.7587
1693        Culver-Stockton                 1-3-0    -23.7765
1694        Kenyon                          0-1-0    -23.7866
1695        Doane                           0-1-0    -23.8229
1696        Western Conn St                 3-1-0    -23.8752
1697        Hiram                           3-2-0    -23.9309
1698        Morrisville St                  5-0-0    -23.9461
1699        Dakota St                       4-2-0    -24.0259
1700        Springfield                     2-1-0    -24.063
1701        Defiance                        1-4-0    -24.1018
1702        Bluffton                        3-2-0    -24.1487
1703        Franklin                        4-1-0    -24.3317
1704        Southeastern U.                 5-0-0    -24.3464
1705        Ave Maria                       4-0-0    -24.3738
1706        Friends                         0-1-0    -24.4196
1707        Wilmington                      0-4-0    -24.4798
1708        Whittier                        0-2-0    -24.4936
1709        Morningside                     6-0-0    -24.5094
1710        Mt St Joseph                    4-2-0    -24.5988
1711        LaGrange                        2-3-0    -24.6364
1712        Washington U.                   4-1-0    -24.6824
1713        Northwestern IA                 4-1-0    -24.7212
1714        Catholic                        1-3-0    -24.7515
1715        Baldwin Wallace                 3-1-0    -24.7818
1716        Knox                            0-1-0    -24.8694
1717        Christopher Newport             4-1-0    -24.9027
1718        St Augustine's                  2-1-0    -24.9613
1719        Evangel                         3-2-0    -24.9648
1720        Claremont-Mudd-Scripps          4-1-0    -25.0505
1721        Earlham                         0-1-0    -25.0781
1722        Alderson-Broaddus               4-0-0    -25.1779
1723        Hampden-Sydney                  0-1-0    -25.1973
1724        Montclair St                    4-0-0    -25.2089
1725        Baldwin Wallace                 2-1-0    -25.218
1726        Birmingham-Southern             2-3-0    -25.2238
1727        Pomona-Pitzer                   1-2-0    -25.2289
1728        Ottawa                          3-2-0    -25.2656
1729        Graceland                       4-1-0    -25.3024
1730        WPI                             0-2-0    -25.3115
1731        Salve Regina                    2-3-0    -25.3595
1732        Baker                           5-1-0    -25.363
1733        Baker                           3-2-0    -25.3772
1734        Pace                            1-2-0    -25.3799
1735        DePauw                          4-1-0    -25.4144
1736        St Olaf                         1-3-0    -25.4263
1737        Oberlin                         2-3-0    -25.4588
1738        Christopher Newport             3-2-0    -25.4796
1739        Kalamazoo                       1-4-0    -25.5697
1740        Centre                          5-0-0    -25.5896
1741        Nichols                         1-4-0    -25.6007
1742        Earlham                         0-1-0    -25.6299
1743        Oberlin                         0-1-0    -25.6299
1744        Carnegie Mellon                 4-1-0    -25.645
1745        Bethany WV                      4-1-0    -25.7473
1746        Valley City St                  5-0-0    -25.7769
1747        St Vincent                      3-1-0    -25.8584
1748        Southern Virginia               0-2-0    -25.8732
1749        Lebanon Valley                  2-2-0    -25.8751
1750        Western New England             5-0-0    -25.9841
1751        Wooster                         3-1-0    -26.0853
1752        Bethany WV                      2-1-0    -26.1156
1753        Hendrix                         2-3-0    -26.1269
1754        Morehouse                       4-2-0    -26.1453
1755        Ripon                           1-3-0    -26.1647
1756        Ohio Wesleyan                   4-1-0    -26.2791
1757        Willamette                      3-1-0    -26.3438
1758        MacMurray                       0-1-0    -26.3657
1759        Cornell IA                      2-2-0    -26.371
1760        Dakota St                       2-3-0    -26.4827
1761        Catholic                        2-4-0    -26.5133
1762        Greensboro                      2-1-0    -26.5513
1763        Greensboro                      1-4-0    -26.5645
1764        Hastings                        4-1-0    -26.5686
1765        Wayland Baptist                 0-1-0    -26.5931
1766        Texas College                   0-1-0    -26.5931
1767        Southwestern TX                 0-1-0    -26.5931
1768        Arizona Christian               2-2-0    -26.6083
1769        Monmouth IL                     3-2-0    -26.646
1770        Manchester                      1-3-0    -26.6659
1771        Coast Guard                     1-1-0    -26.667
1772        Warner U.                       2-2-0    -27.052
1773        Hobart                          5-0-0    -27.0825
1774        Hanover                         1-4-0    -27.1508
1775        St Mary KS                      1-2-0    -27.1709
1776        Averett                         1-3-0    -27.2608
1777        Methodist                       3-2-0    -27.265
1778        New Jersey                      1-2-0    -27.3083
1779        Earlham                         0-3-0    -27.3314
1780        Wilkes                          2-3-0    -27.3674
1781        Apprentice                      1-3-0    -27.3937
1782        George Fox                      1-3-0    -27.4769
1783        Randolph-Macon                  3-1-0    -27.4788
1784        Bethany KS                      3-3-0    -27.5113
1785        SW Oklahoma St                  0-1-0    -27.5678
1786        Trine                           3-1-0    -27.5776
1787        Merchant Marine                 1-3-0    -27.6621
1788        Allegheny                       1-2-0    -27.6742
1789        Muhlenberg                      5-0-0    -27.8146
1790        Oklahoma Baptist                3-2-0    -27.8538
1791        Edward Waters                   3-2-0    -27.9537
1792        Westfield St                    2-3-0    -28.0418
1793        Langston                        4-0-0    -28.0931
1794        Beloit                          2-2-0    -28.1009
1795        Trinity TX                      2-2-0    -28.1534
1796        Webber Int'l                    4-1-0    -28.1811
1797        Franklin                        4-1-0    -28.2615
1798        Delaware Valley                 5-0-0    -28.2629
1799        Wash & Jeff                     4-1-0    -28.2728
1800        Mayville St                     0-3-0    -28.331
1801        Becker                          0-2-0    -28.437
1802        Westfield St                    3-1-0    -28.4715
1803        Millikin                        2-1-0    -28.5306
1804        Lycoming                        4-1-0    -28.5402
1805        Guilford                        5-0-0    -28.5437
1806        Thiel                           3-2-0    -28.5455
1807        St John's MN                    4-1-0    -28.6921
1808        Macalester                      4-0-0    -28.7717
1809        Wesley                          4-1-0    -28.8051
1810        Carthage                        1-3-0    -28.8356
1811        Clark Atlanta                   2-1-0    -28.8381
1812        Maranatha Baptist               0-2-0    -28.895
1813        Valley City St                  4-1-0    -28.9194
1814        Missouri Valley                 4-1-0    -28.9207
1815        Western Conn St                 4-2-0    -29.0783
1816        Thomas More                     4-0-0    -29.0839
1817        Sterling                        5-1-0    -29.2349
1818        Kentucky Wesleyan               3-0-0    -29.2588
1819        Presentation                    3-2-0    -29.2783
1820        Dickinson St                    3-2-0    -29.3046
1821        Rhodes                          4-0-0    -29.3136
1822        Sterling                        2-2-0    -29.423
1823        SUNY-Maritime                   0-2-0    -29.6629
1824        Concordia-Moorhead              5-0-0    -29.6724
1825        Benedictine KS                  4-2-0    -29.8294
1826        Emory & Henry                   5-1-0    -29.8391
1827        Carroll WI                      3-2-0    -29.8496
1828        Aurora                          0-3-0    -29.858
1829        Concordia WI                    0-1-0    -29.9697
1830        Aurora                          0-1-0    -29.9697
1831        Concordia WI                    3-2-0    -30.0697
1832        Concordia WI                    2-2-0    -30.2291
1833        Rose-Hulman                     3-2-0    -30.3511
1834        Curry                           1-1-0    -30.4342
1835        Illinois College                5-1-0    -30.555
1836        DePauw                          3-1-0    -30.6046
1837        St Mary KS                      3-3-0    -30.6118
1838        Wheaton                         5-0-0    -30.6792
1839        Austin                          0-1-0    -30.9073
1840        Anderson                        0-1-0    -30.9272
1841        Earlham                         0-5-0    -30.976
1842        Shenandoah                      2-3-0    -30.9928
1843        Methodist                       3-2-0    -31.0614
1844        Bethel KS                       0-2-0    -31.0953
1845        Lakeland                        3-1-0    -31.1741
1846        Westminster PA                  2-1-0    -31.2023
1847        LaGrange                        3-2-0    -31.4517
1848        Hope                            4-1-0    -31.4742
1849        Carleton                        1-2-0    -31.5005
1850        Cornell IA                      3-2-0    -31.6811
1851        Gallaudet                       1-0-0    -31.8255
1852        Wayland Baptist                 3-2-0    -31.8938
1853        Ferrum                          1-4-0    -31.9093
1854        Macalester                      5-1-0    -31.9987
1855        Huntingdon AL                   4-1-0    -32.1198
1856        Chicago                         5-0-0    -32.2243
1857        Mount Ida                       2-2-0    -32.3288
1858        Ripon                           2-3-0    -32.3519
1859        Waynesburg                      3-1-0    -32.3903
1860        Wisconsin Lutheran              4-1-0    -32.4879
1861        Beloit                          1-3-0    -32.6787
1862        Presentation                    3-2-0    -32.6993
1863        Lawrence                        0-2-0    -32.7042
1864        Evangel                         2-2-0    -32.7044
1865        Redlands                        3-0-0    -32.7464
1866        Capital                         2-2-0    -32.747
1867        Jamestown                       3-1-0    -32.7663
1868        Trinity Bible                   0-3-0    -32.8321
1869        Sewanee                         2-2-0    -33.0718
1870        Mount Union                     6-0-0    -33.1369
1871        Eureka                          0-2-0    -33.1691
1872        Bacone                          2-2-0    -33.4628
1873        MIT                             4-0-0    -33.5139
1874        Anderson                        1-3-0    -33.5196
1875        Washington and Lee              0-5-0    -33.6594
1876        Lake Forest                     2-0-0    -33.7281
1877        Kansas Wesleyan                 1-5-0    -33.8552
1878        Castleton St                    3-2-0    -33.9309
1879        Hamline                         2-2-0    -33.9519
1880        Aurora                          1-2-0    -34.0091
1881        Rockford                        0-4-0    -34.2944
1882        Plymouth St                     0-4-0    -34.2995
1883        SUNY-Maritime                   2-1-0    -34.317
1884        Sterling                        0-1-0    -34.3363
1885        Nebraska Wesleyan               0-1-0    -34.3363
1886        Salve Regina                    4-0-0    -34.34
1887        Missouri Baptist                1-2-0    -34.3617
1888        Wittenberg                      5-0-0    -34.8415
1889        Knox                            0-2-0    -35.2114
1890        Averett                         1-3-0    -35.2219
1891        Berry                           0-4-0    -35.2944
1892        Friends                         4-1-0    -35.3739
1893        SW Assem of God                 1-3-0    -35.4592
1894        Bridgewater St MA               1-4-0    -35.912
1895        Southwestern KS                 0-4-0    -35.9611
1896        Tabor                           5-0-0    -35.9938
1897        Tabor                           2-3-0    -36.1824
1898        Bluffton                        3-2-0    -36.2812
1899        Albright                        3-0-0    -36.4442
1900        Alfred St                       1-2-0    -36.5163
1901        Maryville                       4-0-0    -36.6201
1902        Bridgewater VA                  4-1-0    -36.6433
1903        Gallaudet                       0-4-0    -36.673
1904        Southwestern KS                 1-2-0    -36.9261
1905        Rose-Hulman                     4-1-0    -37.0499
1906        Peru St                         1-1-0    -37.1227
1907        Trine                           3-2-0    -37.1462
1908        Adrian                          5-0-0    -37.162
1909        Olivet                          4-2-0    -37.1654
1910        North Park                      0-2-0    -37.2941
1911        North Carolina Wesleyan         4-1-0    -37.3021
1912        Bethany KS                      3-2-0    -37.3088
1913        Concordia IL                    0-1-0    -37.3337
1914        Sewanee                         0-1-0    -37.3778
1915        Concordia IL                    1-2-0    -37.3895
1916        Carroll WI                      5-0-0    -37.4217
1917        Rockford                        1-4-0    -37.4577
1918        Adrian                          0-1-0    -37.6633
1919        Culver-Stockton                 4-2-0    -37.8078
1920        Plymouth St                     0-1-0    -37.8848
1921        Westminster MO                  2-3-0    -37.9469
1922        Grinnell                        1-3-0    -38.3579
1923        Anna Maria                      0-6-0    -38.4099
1924        Oklahoma Baptist                5-1-0    -38.6016
1925        Bethel KS                       2-3-0    -38.6148
1926        Apprentice                      0-3-0    -38.6484
1927        Minnesota-Morris                0-4-0    -38.881
1928        Avila                           3-3-0    -38.9297
1929        Lake Forest                     2-1-0    -38.9567
1930        Anna Maria                      0-2-0    -39.1945
1931        Grinnell                        2-3-0    -39.1993
1932        Cheyney                         0-1-0    -39.205
1933        UMass-Dartmouth                 3-2-0    -39.2289
1934        Maine Maritime                  2-3-0    -39.4294
1935        Alma                            1-2-0    -39.4543
1936        Defiance                        2-2-0    -39.7039
1937        McPherson                       0-2-0    -39.8677
1938        Denison                         3-2-0    -39.9839
1939        Anderson                        0-1-0    -40.2557
1940        Norwich                         3-1-0    -40.3417
1941        Becker                          1-2-0    -40.6461
1942        Plymouth St                     1-1-0    -40.6577
1943        Husson                          4-1-0    -40.7469
1944        Becker                          0-3-0    -40.8583
1945        Ottawa                          6-0-0    -41.1345
1946        Illinois College                2-2-0    -41.4045
1947        Martin Luther                   0-4-0    -41.6768
1948        Western New England             0-1-0    -41.6882
1949        Mass Maritime                   3-2-0    -41.7563
1950        Crown                           2-3-0    -41.7642
1951        Alma                            1-3-0    -41.918
1952        Bacone                          0-1-0    -41.9553
1953        St Scholastica                  5-0-0    -42.4834
1954        St Lawrence                     0-1-0    -42.5328
